,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
1818,bottlenecks/Clean clothes/Tops/graphictshirts559.jpg.txt,0.0001796666,2.43515205511358E-05,0.000033502,0.0005020224,0.0004837415,0.0029309883,0.0004618888,0.0005988377,0.0005964621,9.48898741626181E-05,0.0016775803,0.1450392455,0.8383863568,0.008408838,0.0002833569,0.0002981962,0.0691853911,0.0014358752,0.0284778047,0.0010633135,0.0115757203,0.0180391409,0.0281152278,0.0013859603,0.0012121876,0.0002214597,0.0028847018,0.0068854671,0.0008766838,0.0022818914,0.0002649181,0.0072629377,0.8188313842,0.9965187311,0.0017189709,6.18003541603684E-05,7.42865552183503E-07,9.920713637257E-05,0.0016006634,0.0610553175,0.0657844245,0.9484431744,0.010273275,0.2899935544,0.0542773381,0.1939254403,0.0153063564,0.7364908457,0.1219236404,0.0054718712,0.0106095644,0.0180353262,0.3462228477,0.9611039758,0.0388960242,0.0020009801,0.0013639455,0.0164766498,0.0029325711,0.004716068,0.0102673136,0.0027259754,0.0010206214,0.0002340715,0.0081132846,0.9916526675
1819,bottlenecks/Clean clothes/Tops/shortsleeveshirts346.jpg.txt,0.0054107364,8.08447730378248E-05,0.0031207139,0.0001077371,0.1015469953,0.3844746351,0.4240027964,0.0602445267,0.0058046519,8.65378096932545E-05,0.0005194527,5.58921929041389E-05,0.0006101696,0.0130917672,0.0007839665,5.8617653849069E-05,0.0026427221,6.49365683784708E-05,0.0027220487,4.59209468317567E-06,9.64269056566991E-05,0.0002896632,0.0003151096,0.000031069,5.02854163642041E-06,1.11689105324331E-05,8.88718841451919E-06,0.0015480448,1.47731097968062E-05,0.0001102545,0.000023013,0.0002256588,0.9918865561,0.0007810954,0.0012917691,0.9497792721,0.0208774954,3.11564491539684E-07,0.0272700023,0.0492347144,0.0502392128,0.0522941314,0.0007023886,0.0250932649,0.0062546893,0.0734372959,0.1809368581,0.7393711805,0.0273794737,0.1682223976,0.0003718956,0.1230457127,0.0496936291,0.8463449478,0.1536550671,0.0007722088,0.0003282846,0.003163843,0.004776496,0.0061304606,0.0368193388,0.0010001608,0.001044078,0.9173675776,0.0024070654,0.0802253708
1820,bottlenecks/Clean clothes/Tops/graphictshirts1365.jpg.txt,0.0125502516,0.0031403019,0.0548169315,0.002380705,0.7758880854,0.0082873655,0.0194155313,0.0654260814,0.0054833004,0.0109023498,0.0014771564,0.0005131684,0.0018522713,0.0363020562,0.0014883047,7.60381954023614E-05,0.1404962987,0.0117185423,0.34580037,0.0325351469,0.2560459673,0.0120932031,0.0041942722,0.0100876885,0.0223068297,0.0157091916,0.0044938792,0.0191338342,0.0016698338,0.0009293918,0.0312159657,0.0044097509,0.0871597901,0.9989618063,0.0007142414,5.90681047469843E-05,2.55287250183756E-06,0.0001078008,0.00015458,0.528101325,0.5569438338,0.9928578138,0.0030749005,0.0188333616,0.1999273151,0.0530639999,0.0360370763,0.7109716535,0.263754189,0.0050212168,0.0225569177,0.1148306504,0.3705289066,0.9778621197,0.0221378934,0.0020594392,0.0005146857,0.0036682277,0.0019234091,0.0016563981,0.0024606215,0.0062653022,0.0007513879,0.0055458797,0.0062682643,0.9881858826
1821,bottlenecks/Clean clothes/Tops/polos132.jpg.txt,0.014891996,9.12525501917116E-06,0.0452658311,3.17204030579887E-05,0.0062571219,0.003578881,0.0055170902,8.14051381894387E-05,1.00761394605797E-06,4.60052388007171E-06,4.34984613093548E-05,0.1723520309,3.87676482205279E-06,0.014913029,0.7369324565,0.0001164355,0.4391913414,0.0004203451,0.1922076643,0.0004129499,0.0171504878,0.004176266,0.0021730664,0.0002570538,0.0016774996,2.72360630333424E-05,0.0001611863,0.0585645959,0.0001887322,0.0044324724,0.2132143527,0.021315163,0.0444296934,0.0987146273,0.0003111717,0.0244553816,0.0052705444,0.0003808202,0.8708674312,0.2430289835,0.9253526926,0.1548303068,0.0004810748,0.001164286,0.1099523976,0.009001906,0.0043313634,0.8767143488,0.1518132985,0.2130678445,0.0014023021,0.2658768892,0.1413413435,0.9453327656,0.0546672605,0.0003858405,0.0004668127,0.3128614426,0.0028352477,0.0011299428,0.0204056874,0.0193874352,0.0005847611,0.0001230438,0.0012440262,0.9986328483
1822,bottlenecks/Clean clothes/Tops/solidtshirts585.jpg.txt,0.0193076637,0.0169782229,0.0017550068,0.0034080567,0.8952366114,0.0039349692,0.0063638831,0.0054481998,0.0348390415,0.0056967409,0.0003993413,0.0003446374,0.0018270428,0.0040660156,0.0003943382,2.15099674960584E-07,0.0029870691,4.68148500658572E-05,0.00983027,0.000088273,0.001669692,0.0011729928,0.0002794063,0.0003058697,5.65715781704057E-05,0.0003080289,9.86513841780834E-05,0.0031920664,0.0002495665,0.0009814115,0.0001814203,0.0012073916,0.9773444533,0.5398110747,0.0358701348,0.2987053692,0.0315260291,0.0001772663,0.0939101353,0.0225894693,0.0199674666,0.2960743606,0.0091260606,0.0747880116,0.0273488462,0.0414345004,0.1024420932,0.828774631,0.1541527063,0.0445116907,0.0038548729,0.2970668375,0.2295451909,0.9428628087,0.0571372285,0.0049126991,0.0030358371,0.0159496814,0.0035044726,0.0086847339,0.0437578186,0.0219353307,0.0006138252,0.0186178274,0.0013155205,0.9800666571
1823,bottlenecks/Clean clothes/Tops/checkshirts81.jpg.txt,0.0278704558,6.15620738244615E-05,0.0032144827,1.46757955121757E-07,0.014933466,0.6625807285,0.278393358,8.19713313831016E-05,0.0006335223,1.10923865577206E-05,7.77339373598807E-05,0.0026235841,0.0009367748,0.00856442,2.01292755264149E-06,1.47338669194141E-05,0.1807136834,0.0017882833,0.0512197874,0.0001477164,0.1026436165,0.2772932351,0.0671447814,0.0012743968,0.003345672,0.0107799154,0.0016399259,0.0274923258,0.000372885,0.002188578,0.000434373,0.0049563479,0.2665645182,0.000033974,0.0050251801,0.0009308787,0.9935378432,9.08842601177184E-09,0.0004720434,0.0144871147,0.1106485352,0.1339032501,0.0280444156,0.0127023961,0.1256955415,0.0090572014,0.0134072676,0.8518399596,0.0261413381,0.0417891629,6.81923411320895E-05,0.8809069395,0.089497596,0.0922880769,0.9077119231,0.0003622045,0.0003413323,0.2961610258,0.1625984907,0.7340468764,0.0044926819,0.0242571309,0.1010005027,0.0764045343,0.0012381342,0.9223572612
1824,bottlenecks/Clean clothes/Tops/polos22.jpg.txt,0.0022809091,0.0034615716,0.0363149159,0.0058424193,0.8245208263,0.0344304405,0.0188297257,0.0034098169,0.0415792279,0.0105109895,0.0001330021,0.0022617262,0.0036111826,0.0114440518,0.0013530188,1.61002426466439E-05,0.0821592584,1.69532013387652E-05,0.0573332235,0.0008372531,0.0120962523,0.0040556341,0.001070814,0.0012320669,0.0002572582,0.0002907421,0.0005483471,0.0135759236,0.0001650304,0.0017114691,0.0032877619,0.0008432502,0.8205187321,0.1030168906,0.0219012536,0.0228061173,0.0046362565,0.0010963479,0.8465431929,0.0128137209,0.0289456006,0.2065113485,0.0327537321,0.093332313,0.1167890206,0.0113168312,0.0031766198,0.8687175512,0.2303063571,0.0096191596,0.0019776339,0.1076612622,0.2253168374,0.9910361767,0.0089638,0.0006110357,0.0063833199,0.0260169748,0.0066047288,0.0111788847,0.2386500686,0.0060689505,0.0006852297,0.0015858939,0.0024014686,0.9960126877
1825,bottlenecks/Clean clothes/Tops/graphictshirts538.jpg.txt,0.9616633654,0.006357776,0.0028068721,8.16530973679619E-06,0.0257339478,0.0008747751,0.0009475729,0.0005344253,1.61714615387609E-05,5.99514823989011E-05,6.1051185184624E-05,0.0006547041,1.33818821268505E-05,0.0001011417,0.0001111024,5.54469006601721E-05,0.0308358166,8.48685594974086E-05,0.5985902548,0.0041052476,0.0399128832,0.030754758,0.0699176788,0.0078546973,0.0235448964,0.0017501813,0.003392844,0.125555113,0.0072094426,0.0200312939,0.0107895546,0.0045828456,0.0210875627,0.994631052,0.0015969778,0.0007366266,7.40489895179053E-06,0.0008346565,0.0021931876,0.9501538277,0.0785596222,0.9182929397,0.0020787932,0.0040405118,0.3275268376,0.1766770184,0.0402638018,0.4555324018,0.3765419424,0.0080625135,0.0022073563,0.0275191814,0.3030528128,0.9539323449,0.0460676476,0.0010820142,0.0007069362,0.0085163303,0.0038158824,0.0014942246,0.0070178271,0.0042190268,0.0003616407,0.0013619419,0.003073378,0.9955646992
1826,bottlenecks/Clean clothes/Tops/solidtshirts615.jpg.txt,0.0030272563,0.0013612574,0.0037202947,0.00021567,0.9717653394,0.0038855914,0.0013062502,0.0068777627,0.0010091687,0.0055579599,0.0001269402,0.0002368012,4.04612474085297E-05,0.0007474799,3.66531057807151E-05,8.51973018143326E-05,0.0418948084,0.001671808,0.6955199838,0.0017396325,0.116506055,0.0140612964,0.0185970217,0.0029899308,0.0022828949,0.0033923159,0.0032324793,0.0064994688,0.0013695536,0.0080714896,0.0020321999,0.0007209693,0.0794181153,0.9940242171,0.0018245748,3.83648002753034E-05,2.84482666756958E-07,6.69986111461185E-05,0.0040455284,0.1008565202,0.4164527655,0.9365535378,0.0017463771,0.2878306508,0.3496101499,0.0161348954,0.0122176716,0.6220372915,0.1563104838,0.0029738604,0.0113026975,0.0544147491,0.3345983922,0.9807329178,0.0192671008,0.0007019469,0.0013272858,0.0244457833,0.0049355444,0.0005254173,0.0047327001,0.0011498508,0.0002584023,0.0024430803,0.0054976759,0.9920592308
1827,bottlenecks/Clean clothes/Tops/graphictshirts241.jpg.txt,0.675758481,0.0929168314,5.61951674171723E-05,4.63891701656394E-05,0.2128056437,0.0020622974,0.0001333455,6.9833081397519E-06,7.14828929631039E-05,0.0010854991,0.0026085004,0.0019444125,0.0003892023,0.01003341,0.000075277,6.0234797274461E-06,0.0138381971,7.45114084566012E-05,0.0445676073,0.0001095342,0.0331323445,0.016559625,0.0020381578,3.73317270714324E-05,0.0006272412,0.0003245047,0.0001637024,0.0067532081,0.0001354606,0.0017488105,0.000047843,0.000168007,0.8796738982,0.9356715679,3.03338747471571E-05,0.0174721386,9.03231120901182E-05,0.0439594015,0.0027761287,0.0204790644,0.1126866415,0.6816052794,0.0105196461,0.1306803972,0.009772243,0.1081383899,0.0504115596,0.8316778541,0.6218028665,0.0455274954,0.0004273069,0.3637636006,0.0839826763,0.9578507543,0.0421492122,0.0001754579,0.0002240687,0.1030039191,0.0038818058,0.0077153314,0.1329991221,0.0013189839,0.0012391802,0.0008275131,0.0002186244,0.9989538193
1828,bottlenecks/Clean clothes/Tops/graphictshirts1513.jpg.txt,0.2448962778,0.0085876836,0.068483986,0.0006112594,0.0665780604,0.5234633088,0.0244383812,0.0156324226,0.0037082834,0.0019893509,0.0007806593,0.0239891186,0.0035738207,0.0131564401,7.02849356457591E-05,4.07006191380788E-05,0.3716689944,0.0029067076,0.1772125065,0.0007184239,0.0362566374,0.0379248038,0.010777073,0.003689979,0.0113593256,0.0108065689,0.013457153,0.0668147579,0.0024010418,0.0107679088,0.0075916047,0.0255703311,0.2100760937,0.7670322657,0.0433664285,0.1201638952,0.0310736336,0.000045396,0.0383183509,0.0059691351,0.0725681931,0.8813354373,0.0052643972,0.0151273673,0.0559083968,0.0101806084,0.0208022557,0.9131087661,0.2085367739,0.0167350657,0.0016462352,0.0294478405,0.1783647835,0.9603662491,0.0396337882,0.0168114174,0.0681443587,0.1696282774,0.0290510878,0.3449559808,0.1036749408,0.0369787589,0.0023789722,0.000106695,0.0037517573,0.9961416125
1829,bottlenecks/Clean clothes/Tops/dressshirts53.jpg.txt,0.001937277,0.0004143942,0.0077639101,0.0026850193,0.1776276082,0.3017297089,0.3223237395,0.024398759,0.0129214572,0.0025337411,0.0044734129,0.0011888052,0.0058343858,0.1338794976,0.0001615922,0.000126707,0.0051793754,8.85001936694607E-05,0.000665504,5.0364946218906E-05,0.000283233,0.0011250862,0.0007711328,0.000293569,4.19413372583222E-05,1.83988086064346E-05,0.000004255,0.0017426471,5.90868648941978E-06,7.48505699448287E-05,0.0002174176,0.0002108695,0.9892269373,3.2381753953814E-06,0.0006254597,0.0012285436,0.9978246689,9.13422404380526E-09,0.0003180617,0.0116426805,0.0414527021,0.0094318744,0.9327580929,0.0294936523,0.0309631731,0.0016692447,0.0098995212,0.9574680328,0.3038116097,0.1268560439,0.0009087593,0.156802237,0.0403658636,0.9627817869,0.0372181833,0.0026466828,0.0002411183,0.0053065741,0.0340984762,0.002511258,0.0190889016,0.0030179434,0.0016883838,0.0281409044,0.0026380413,0.9692210555
1830,bottlenecks/Clean clothes/Tops/shortsleeveshirts283.jpg.txt,0.0023113638,0.0005923565,0.0180626996,0.0132435672,0.3600416183,0.0395933799,0.3024576902,0.0397203006,0.1013543159,0.0077689071,0.0023933649,0.0164917596,0.0091191567,0.0845210776,0.0018857464,0.0004426993,0.0003392352,1.49658053487656E-05,0.0002800102,7.41194662623457E-06,3.23042950185481E-05,7.00863893143833E-05,6.40397120150737E-05,1.34777374114492E-05,2.40841090999311E-05,1.810150251913E-06,6.17229659383156E-07,0.0004127546,1.01163664112391E-06,3.03470733342692E-05,4.36042028013617E-05,1.50726009451319E-05,0.9986491799,2.31819121836452E-05,6.34163961876766E-06,0.9856210351,0.0133195762,1.63230225780353E-07,0.0010297121,0.0289855879,0.0526168831,0.0033982673,0.1864988059,0.0374340825,0.0551250651,0.0173450112,0.0076118209,0.9199181199,0.0921435356,0.0688404664,0.00101638,0.3910817504,0.1098871902,0.9707571864,0.0292427763,0.0005595037,0.001401152,0.0025325492,0.0069192667,0.0025535866,0.0111089936,0.0024935282,0.0009160514,0.0582853407,0.002571471,0.9391431808
1831,bottlenecks/Clean clothes/Tops/graphictshirts1288.jpg.txt,0.9638906121,0.0243312009,0.0001446587,2.10645794140873E-05,0.0066159973,0.00247758,0.0008326409,0.0003483472,3.0085460821283E-05,4.10841403208906E-06,0.0002456067,9.19387184694642E-06,0.0004649964,0.0005492892,2.38166339840973E-05,1.08308804556145E-05,0.031123735,0.0010813709,0.439360857,0.000839014,0.0296254959,0.2262222618,0.0457553416,0.0222186223,0.0041039535,0.0045660641,0.0006077035,0.0307485815,0.003868286,0.0220533721,0.0091973171,0.0019696692,0.1266583353,0.9684924483,0.0015356765,0.0008950592,7.61178307584487E-06,0.0060485392,0.0230206139,0.1911298633,0.7966862917,0.8483751416,0.0039510364,0.0051646456,0.024910165,0.0471067466,0.0732079297,0.8547751904,0.5293997526,0.0165546518,0.0047222427,0.0301321279,0.1033805981,0.9319600463,0.0680399314,0.0008962298,0.0002596588,0.0133862803,0.0041215294,0.0004744435,0.0017543797,0.0018580421,0.0007261307,9.86137965810485E-05,0.0003618168,0.9995396137
1832,bottlenecks/Clean clothes/Tops/shortsleeveshirts265.jpg.txt,0.3868528605,0.0003460348,0.0035525314,0.0002142514,0.0510630906,0.1891284138,0.0066381423,0.0043071974,0.0008860104,0.0004647339,0.080775708,0.0551940463,0.0001472746,0.2181859612,0.0013118233,0.0009319055,0.0060114367,7.21741962479427E-05,0.0014499394,0.0004298752,0.0056636184,0.0019579141,6.52173912385479E-05,3.71492569684051E-05,0.000130714,1.07044352262164E-05,2.7231164949626E-06,0.0007158771,3.04434215649962E-05,3.57089265889954E-05,0.0001444104,7.56817753426731E-05,0.9831664562,0.0111651151,3.42267194355372E-05,0.3797676265,0.6026693583,8.13086899142945E-06,0.0063554905,0.0611897744,0.0267867967,0.5164209604,0.054016985,0.054257866,0.2567280829,0.0475427583,0.0245531909,0.6711759567,0.3360931873,0.0449918211,0.0005247566,0.2415109575,0.2784341872,0.994817555,0.0051824898,0.0002895521,0.0004730048,0.014631426,0.0059217601,0.0181999095,0.0057616117,0.0019269638,0.0001960858,0.0005241453,0.0035951613,0.995880723
1833,bottlenecks/Clean clothes/Tops/denimshirts28.jpg.txt,0.1431482732,0.0131754121,0.0012094445,6.07692090852652E-05,0.036030449,0.6474021077,0.0101250866,0.0005231127,0.0086707929,0.0034673924,0.0435119458,0.0651581436,0.0002249322,0.0267416686,2.73118439508835E-05,0.0005231746,0.0759880021,0.0007931497,0.0090425052,0.0001455837,0.0093052685,0.0836879537,0.012726075,0.0005683899,0.0029426117,0.0043030553,0.0011006963,0.008429057,3.23577078233939E-05,0.0007167177,0.0001351531,0.0001677887,0.7899155617,9.16790042992943E-07,0.0001862894,0.0030098897,0.9967743754,2.35275496862641E-08,2.84905690932646E-05,0.0014026392,0.0405749194,0.0562711656,0.0108637484,0.0227462575,0.0715795308,0.0022646689,0.0803226084,0.8458331823,0.0445715897,0.2807609737,0.0005571805,0.1458989084,0.0132457493,0.9519571066,0.0480428636,0.001763373,0.0024217707,0.667560935,0.6319291592,0.2055770904,0.0464007445,0.0066399742,0.0379461013,0.0023104404,0.0051581832,0.9925313592
1834,bottlenecks/Clean clothes/Tops/stripedtshirts122.jpg.txt,0.000754594,0.000035526,0.001926541,0.0013387182,0.0007744833,0.0020842638,0.0015866167,0.0017768518,0.0023035961,2.60821379924892E-05,0.0343911313,0.8243684173,0.1144172326,0.0133908149,0.0007516062,7.35838038963266E-05,0.0535128601,0.0015540661,0.0077103758,0.000337043,0.0143465856,0.0060000154,0.0032172913,0.0008110169,5.31952755409293E-05,0.0002130957,0.0007344306,0.0114951348,0.0003065477,0.0013709563,0.0042172889,0.0224299263,0.8716902137,0.9432973266,0.0329189785,0.0030375468,0.000028452,0.0001496008,0.0205681399,0.0173714329,0.1222642958,0.9375255108,0.0350407995,0.0736839622,0.1014667079,0.0141689805,0.0209047999,0.8634595275,0.1710106432,0.0144783221,0.0019465199,0.0376241542,0.1889976561,0.9930843115,0.006915709,0.0009511065,0.0011825518,0.2743510604,0.0050417748,0.0081991479,0.0458658151,0.0128407646,0.0003512741,0.0008714375,0.0378141366,0.9613144994
1835,bottlenecks/Clean clothes/Tops/printedshirts347.jpg.txt,0.0644950569,0.0113432193,0.0071110618,0.0001487946,0.8842073679,0.0235968791,0.0005189677,0.0012694786,0.000981632,0.0008362748,6.07019210292492E-05,0.0023694374,0.000273433,0.0027672697,1.61479129019426E-05,4.38094139099121E-06,0.0898065493,0.0002715472,0.0673875883,0.0049738339,0.0352668241,0.0077897068,0.0006559262,7.75989174144342E-05,0.0002528579,0.0021441702,0.0001341106,0.0246610045,0.0026414625,0.0031610429,0.0003994894,0.0010126759,0.7593636513,0.0285974052,0.0980370939,0.1128155068,0.7403305769,5.90463332628133E-06,0.0202134736,0.0586198345,0.0116546322,0.8502414227,0.0092743076,0.0064772069,0.0081027783,0.0165103823,0.1069100201,0.8684768081,0.2632566094,0.0722340569,0.0003857875,0.068987377,0.0662962496,0.8987466097,0.1012534201,0.0005211726,0.0035763192,0.2809986472,0.0118713249,0.0502088927,0.1595370322,0.0161915123,0.0014804659,0.0012654281,0.0005911607,0.9981434345
1836,bottlenecks/Clean clothes/Tops/solidtshirts143.jpg.txt,0.0007078458,0.0001711743,0.0004779231,0.0013429427,0.0054020253,0.1576897353,0.0034404753,0.1018832475,0.0042989254,0.0010074918,0.4248537719,0.0890854448,0.0066892635,0.1971003413,0.000546374,0.0053029992,0.237476185,0.001035151,0.0284156613,0.0004799395,0.0272962376,0.0391860604,0.004342549,0.0005182144,0.002647286,0.000231743,0.0012758538,0.0135040106,0.0003082241,0.0113261035,0.0016672421,0.0140175447,0.6162719727,0.9433108568,0.0005244167,0.0001460566,1.61610472559914E-07,0.004678613,0.0513399653,0.0196482837,0.2378980219,0.8263237476,0.0118183373,0.5051012039,0.0069227847,0.0863059834,0.0198250432,0.8869462609,0.3439427614,0.0063283765,0.0035944274,0.0981619284,0.2879039049,0.9354276061,0.0645723715,0.0006307269,0.0006878007,0.0165046696,0.0011948092,0.0011330837,0.0064966418,0.0009029111,0.000968685,0.0024006006,0.0096874386,0.9879119396
1837,bottlenecks/Clean clothes/Tops/solidtshirts316.jpg.txt,0.0038706809,0.0005956818,0.0271093771,0.0101816375,0.4033128917,0.0850643218,0.0471306294,0.0663098544,0.1759330928,0.0100511247,0.0002913072,0.0009172095,0.0043200338,0.1646137983,0.0002804062,0.000018009,0.0151999407,0.0001057422,0.019419305,0.0010312643,0.0044319476,0.0018654775,0.0015911902,0.0014728741,0.0004299425,0.0009907779,0.0005053781,0.0015898069,0.0010693715,0.0012667167,0.001552138,0.0034536328,0.9440244436,0.9672464132,0.008663265,0.0030568284,5.50565300727612E-06,9.32157781790011E-05,0.0209347345,0.0183938108,0.0849213228,0.8986096382,0.0025345942,0.0650293529,0.0121953283,0.0558270663,0.0619124323,0.8700651526,0.1953970492,0.0016701873,0.0081076846,0.0578283854,0.3105613589,0.8422707319,0.157729283,0.003629192,0.0060229735,0.0015989649,0.0042350506,0.001337201,0.0112956706,0.0014045816,0.0002145843,0.0015463352,0.0062327893,0.992220819
1838,bottlenecks/Clean clothes/Tops/graphictshirts1416.jpg.txt,0.0373087823,0.0432263091,0.0021631485,0.0106367953,0.8537170887,0.0033807645,0.0005463958,0.0051374412,0.0034392742,0.024334589,0.0024300902,0.0010312796,0.0026355649,0.0080255838,0.001676987,0.0003099452,0.1067471653,0.0012052408,0.5572961569,0.0165990386,0.0322107151,0.0538720526,0.0615395419,0.0100798747,0.0073975706,0.0079072425,0.0018087011,0.0206758529,0.008904607,0.0088653415,0.0032159623,0.0068225428,0.0948523879,0.9965846539,0.0017323312,0.000127042,1.13460112061148E-06,0.0006225417,0.0009322345,0.944675386,0.1007817611,0.9813998938,0.0019373326,0.0164292119,0.1136174798,0.07671763,0.0555826761,0.7540822029,0.1592801362,0.0098475311,0.0239915401,0.0617978424,0.3676002622,0.8616960645,0.1383039057,0.0053540198,0.0016255319,0.0120890085,0.007051528,0.001604795,0.0168422833,0.0040643141,0.000187777,0.0002726785,0.0025109504,0.9972163439
1839,bottlenecks/Clean clothes/Tops/graphictshirts225.jpg.txt,0.9193915129,0.0185295288,9.94620713754557E-05,0.000169612,0.0371041261,0.0143601913,0.0001125322,0.004255679,1.32393051899271E-05,9.97854804154485E-05,0.0027645368,0.0010085207,0.0001025317,0.0010214174,0.0007461483,0.000221117,0.0389930829,0.0004017147,0.3523122966,0.0013125922,0.0526841283,0.2742691338,0.0986050442,0.0046561537,0.0007610247,0.0002302642,0.0002464707,0.0409389809,0.0093990173,0.0113616679,0.0016379964,0.0002907405,0.111899659,0.9928284287,0.0007662375,0.0006174799,0.000021498,0.0009418111,0.0048245522,0.9008660316,0.083485499,0.9502673149,0.0001539917,0.0185122471,0.1249987483,0.0367194004,0.125827834,0.7124540806,0.312915504,0.0110696238,0.0042538983,0.006245425,0.1391360015,0.9071809649,0.0928190351,0.0008711896,0.0002161975,0.0223237351,0.0033510427,0.0005151375,0.0059813336,0.0008422269,0.0001932955,0.0001070401,0.0053212387,0.9945717454
