,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
719,bottlenecks/Clean clothes/Bottoms/pants507.jpg.txt,3.35200529661961E-05,7.99307381385006E-05,0.0828373879,0.0032889543,0.0078350408,0.0004248001,0.0224389993,0.0017826227,3.28175265167374E-05,2.89126855932409E-05,2.56449288826843E-06,3.23351232509594E-05,5.30203687958419E-05,0.8811134696,1.68036376635428E-06,1.3922822290624E-05,0.0005019877,4.42056791172263E-09,0.0001449258,1.29897429701487E-07,6.77047773933737E-06,4.38156995130612E-08,7.36114088795148E-07,8.9359558641533E-10,8.04215787297835E-08,5.60669777271983E-09,1.02041462923808E-06,0.0001262159,2.05330175084839E-09,9.96181748202929E-11,1.73660180280422E-06,7.77344244529132E-10,0.9992163181,0.9244417548,0.075558275,0.4860926569,0.4974378049,0.0164695233,0.0077389209,0.0006851334,0.019333791,0.0006842417,5.62231762160081E-05,0.000019154,0.000605006,6.20111022726633E-05,2.89802283077734E-05,8.71345218911301E-06,1.02446210803464E-05,0.000143972,0.0028194124,0.0373485982,4.18213639932219E-05,0.9596461654,0.0346370414,0.1317641586,0.8201211691,0.013477643
720,bottlenecks/Clean clothes/Bottoms/shorts251.jpg.txt,0.024126254,0.0814744756,0.224053964,0.0699783117,0.1003844738,0.1829334348,0.2587942481,0.013935023,0.0101453243,0.0214538444,0.0011165218,0.0001014858,0.0040752315,0.0051785037,0.0003072163,0.0019416779,0.0385221802,1.39403764478629E-05,0.0036497,0.0026183794,0.0062823757,0.0001969399,0.0007350727,4.40958228864474E-06,0.0006308037,0.0008062795,0.0029919716,0.0016911573,3.0799290016148E-06,8.78894643392414E-05,0.0008908485,3.69762274203822E-05,0.9408379197,0.024546368,0.9754536748,0.64869982,0.2090842724,0.1422158778,0.1523662657,0.0456135832,0.2422946692,0.0099205896,0.0035672619,0.0132537801,0.046870023,0.006739513,0.0320938267,0.005965481,0.0018428374,0.0277484488,0.0192445777,0.2967785597,0.0060671945,0.6501612067,0.0353612415,0.710362196,0.2484293878,0.0058471928
721,bottlenecks/Clean clothes/Bottoms/jeans232.jpg.txt,0.0002285855,0.00041807,0.0293475203,0.0003967781,0.0155970789,0.4738911092,0.4686813951,0.0062845778,0.0011427389,0.0002512707,1.43705055961618E-05,1.83171614480671E-05,0.0001716121,0.0025514599,8.91348972800188E-05,0.0009158988,0.000508059,5.08181328768842E-05,0.0004121879,5.07197437400464E-05,0.0013231959,8.19858469185419E-05,9.12300965865143E-05,5.04213357999106E-06,9.01172825251706E-05,7.10353333488456E-06,9.69485699897632E-05,0.0004772403,1.11707743144507E-06,9.17076340556378E-06,0.0002167923,5.20063294970896E-05,0.9965263009,0.9881736636,0.0118264155,0.7837836742,0.1979509294,0.0182653945,0.1599556953,0.030943349,0.2908135355,0.001621563,0.0063237366,0.0090494175,0.0213846192,0.0060336133,0.0022934221,0.0013577335,0.0015808166,0.0043037832,0.033857204,0.0071996492,0.0050855428,0.9495537877,0.558599472,0.3376210928,0.100213401,0.0035660176
722,bottlenecks/Clean clothes/Bottoms/jeans271.jpg.txt,5.78638282604516E-05,4.50501320301555E-05,0.0205881074,0.000105494,0.0019118123,0.2604106367,0.7142273784,0.0015316715,0.0001386594,0.0001854742,1.07174139429844E-06,5.00939540870604E-06,2.26083429879509E-05,0.000443401,1.0617255611578E-05,0.0003150202,0.0002618902,0.000071503,0.0010741943,2.45207829721039E-05,0.0015475716,0.0002031613,6.47265042061917E-05,0.00000651,9.38528319238685E-05,0.000017773,6.82760801282711E-05,0.0005201796,1.38044742925558E-06,0.000010761,0.0009321194,2.9248622013256E-05,0.9950723052,0.9861509204,0.0138490917,0.8650442958,0.1308894306,0.0040662414,0.1863243729,0.0113438228,0.4202721119,0.0015455952,0.0039182673,0.0050134016,0.0063482751,0.0008583594,0.0010389547,0.0041327649,0.0010660981,0.0053872932,0.0082831848,0.0018850227,0.0069022919,0.9775421619,0.0715458617,0.5697526336,0.3530663848,0.0056351717
723,bottlenecks/Clean clothes/Bottoms/shorts69.jpg.txt,0.0078836111,0.0063729365,0.0026924328,0.000842307,0.0002533762,0.0080799069,0.0036019802,0.0021358393,0.0001259955,6.44517494947649E-05,0.0001941717,0.919603169,0.0276363678,0.0084168743,0.0118770096,0.0002195287,0.0402589589,7.84577196100145E-07,0.0012438453,5.37871565029491E-05,0.0043631941,2.09092449949821E-05,0.000167095,8.81311557066056E-09,5.13978266099002E-05,2.77870185527718E-06,0.0020136742,0.0029542637,3.66327185474802E-06,1.98106008610921E-05,0.0026511969,3.1231745651894E-06,0.9461914897,0.0163035784,0.9836964011,0.5580172539,0.2870104611,0.1549723446,0.0093097929,0.0084889466,0.0934886411,0.0007630759,0.0001424979,0.0163825657,0.0031830857,0.017266484,0.0125811929,0.0022323434,0.0021464825,0.0011764113,0.0039086062,0.8217591643,0.000367152,0.1727887392,0.0006316005,0.9323864579,0.0623030402,0.00467898
724,bottlenecks/Clean clothes/Bottoms/pants174.jpg.txt,0.0003574079,0.0020293214,0.9516541958,0.0043657869,0.0086614722,0.0006606854,0.0125073371,0.0010081227,0.0006156426,0.007597567,0.0002486866,7.59626127546653E-05,0.0084729744,0.0016711378,1.86659090104513E-05,5.50325676158536E-05,0.001353831,3.6693003835353E-07,0.000626529,2.31438957598584E-06,0.0005438008,0.0001500257,2.65362923528301E-05,1.44354174835826E-07,0.000001152,8.94178072030627E-07,1.71955507539678E-05,0.0002461241,4.0107826748681E-07,4.58789628510203E-08,0.000026672,8.72431726861578E-08,0.9970038533,0.9602395892,0.0397604182,0.5289524198,0.4445873797,0.0264602602,0.0747147277,0.0011883079,0.0033289809,0.0017807337,0.0023121729,0.000753234,0.0027166011,0.0013661255,0.0002204995,0.0004148099,3.14526841975748E-05,0.006278289,0.0339022577,0.0185815841,0.3691115081,0.5721263289,0.0254175514,0.7199646831,0.2495736629,0.0050442158
725,bottlenecks/Clean clothes/Bottoms/shorts283.jpg.txt,0.0219143722,0.0360687189,0.6806313992,0.0248048734,0.0084700156,0.0720157027,0.0971496552,0.0008885288,0.0009289864,0.002801724,0.0010971385,0.0239338465,0.0057491432,0.0063591404,0.0075346674,0.0096520437,0.0282783136,1.54522751927288E-06,0.000584436,0.0012450378,0.0027794542,0.8571558595,9.59360750130145E-06,1.88802957268308E-07,0.0001392817,1.70906823768746E-05,0.0040356251,0.0010488479,1.16745604827884E-06,0.0205297545,0.0159880128,4.11460787290707E-05,0.0681447163,0.000328715,0.99967134,0.5807949901,0.2799470723,0.1392579079,0.0334327146,0.021857461,0.5097396374,0.0016856525,0.0023594901,0.0841936022,0.0311018396,0.006115926,0.0391446687,0.0063486695,0.0137183899,0.0098337717,0.0016889347,0.19547607,0.0031879395,0.7898132205,0.0021109907,0.1025248617,0.8823786378,0.0129854791
726,bottlenecks/Clean clothes/Bottoms/pants502.jpg.txt,0.0016033243,0.131218195,0.0104136178,0.0900709331,0.0132820616,0.0057766107,0.0246282499,0.0009220545,0.0061077578,0.6952416897,0.0004287702,0.0001059327,0.0065759434,0.0134203304,0.0001731505,3.14025091938674E-05,0.0094085913,1.09509173853439E-05,0.0039130431,5.1406430429779E-05,0.0437494479,6.43421735730953E-05,0.0078514358,1.7075070672945E-06,0.0005448319,8.20197237771936E-05,0.0006902645,0.0034641679,1.20049071483663E-05,1.44919761169149E-06,0.0003382546,8.23766640678514E-06,0.9298078418,0.8477478027,0.1522521675,0.2392093688,0.7356483936,0.0251421761,0.3096478879,0.0106451456,0.0069672223,0.1167826205,0.0019260581,0.0017929715,0.0088201249,0.018713763,0.0196196884,0.0033442683,0.0029897813,0.026445983,0.0173598826,0.2550784945,0.2796412408,0.421474427,0.0045580897,0.7485036254,0.2334211022,0.0135172019
727,bottlenecks/Clean clothes/Bottoms/jeans324.jpg.txt,0.0015614625,0.0010525769,0.2128688842,0.0023738495,0.1132220328,0.1057649404,0.5064434409,0.0101783443,0.0089956149,0.0079109874,0.000011326,0.0001960102,0.0011929738,0.0253227148,0.0008960108,0.0020087536,0.001696923,0.0002588813,0.0367757194,9.13928379304707E-05,0.002060201,0.0021858844,0.0003329479,1.54520748765208E-05,0.0001599891,0.0001104636,0.0003735409,0.0012970559,4.85715245304164E-05,0.000074691,0.0016088715,0.0002221086,0.9526873231,0.988334775,0.011665225,0.6869925261,0.2660500705,0.0469573997,0.1588377357,0.0540241562,0.1606282145,0.0087693091,0.0098591298,0.0103319259,0.0330204554,0.0115840388,0.0029055714,0.0041752337,0.0048792111,0.011625357,0.0512176715,0.0241687018,0.0220243931,0.890963912,0.0651658624,0.5819325447,0.34120363,0.0116978604
728,bottlenecks/Clean clothes/Bottoms/pants292.jpg.txt,0.0016889606,0.0062365718,0.8154116273,0.0232661162,0.0356937312,0.0036079709,0.0604327507,0.0082189944,0.0010204583,0.0092972517,0.0001192492,0.0076289894,0.0151306586,0.0115797566,0.0004722835,0.0001946754,0.0072002104,3.17981675834744E-06,0.0121713923,4.10116263083182E-06,0.0006463216,0.0001368839,7.83051509642973E-05,0.000000538,2.27161872317083E-05,9.13511848921189E-06,0.0001655344,0.0003488974,3.69516016007765E-07,1.85394029017516E-07,2.84785201074556E-05,5.35252468125691E-07,0.9791832566,0.9482952952,0.0517046675,0.704366684,0.2320629358,0.0635703877,0.0606383346,0.0018798289,0.0098717064,0.0033992652,0.0005004088,0.0005983482,0.0072137895,0.0035927063,0.0012211418,0.0005611955,0.0005008405,0.0076525984,0.1556161642,0.1396944523,0.2027574331,0.494279325,0.0191912279,0.6307492256,0.3225086629,0.0275508855
729,bottlenecks/Clean clothes/Bottoms/shorts388.jpg.txt,0.0003733013,0.0003474938,0.0137148472,0.0004738533,0.0141509175,0.1902920753,0.7749806046,0.0017553983,0.0006471936,0.0006507584,2.31342492043041E-05,2.5603580979805E-06,5.0922273658216E-05,0.000766169,2.3143669750425E-05,0.0017476361,0.0005175405,8.81653977558017E-06,0.0010476339,0.000251229,0.0020013328,0.000054339,2.06997628993122E-05,4.17248611483956E-06,0.0001571449,4.17494811699726E-05,0.0002963008,0.000358207,7.29598866655579E-07,4.25164398620836E-05,0.0005732357,0.000027802,0.9945965409,0.1683338881,0.8316660523,0.8765106201,0.1090988517,0.0143905794,0.1409139633,0.0410333984,0.7052188516,0.0079592243,0.0054731434,0.0048428192,0.014890058,0.0025540104,0.0036107546,0.0014096536,0.0010738152,0.0121071991,0.0049057794,0.0050598602,0.0009080503,0.9770191312,0.204527542,0.5467378497,0.2305469215,0.0181876477
730,bottlenecks/Clean clothes/Bottoms/pants353.jpg.txt,0.0019480899,0.0015496492,0.5374911427,0.0050533423,0.1327465177,0.0129240938,0.2376069427,0.0045573623,0.0002258278,0.022671029,0.0004181586,0.000338932,0.0213277154,0.019589413,0.0002403317,0.0013114415,0.752982676,1.57317972480087E-05,0.0019145105,8.29749478725717E-06,0.0160333868,3.05371358990669E-05,0.0003401763,6.42059660549421E-07,8.34771562949754E-05,1.10355003926088E-05,0.0003724187,0.0012250664,6.53854203847004E-06,1.82606945600128E-05,0.0001569689,4.08184132538736E-05,0.2267594486,0.9979671836,0.0020328176,0.2242851704,0.7442644835,0.0314503573,0.0219584517,0.0065886634,0.0119583039,0.0212909672,0.0041471492,0.0146624362,0.0871373489,0.1157703847,0.2446662039,0.0092922263,0.0014636193,0.0010895852,0.1997237056,0.0032284551,0.5697972178,0.2261610329,0.0023633412,0.5179384351,0.4301715493,0.0495266542
731,bottlenecks/Clean clothes/Bottoms/shorts414.jpg.txt,0.0015640879,0.0016449599,0.8076613545,0.0028821912,0.0372472666,0.0050694668,0.0907245278,0.0223784409,0.0017476106,0.0160771813,0.0004796419,0.0008557109,0.0044252328,0.0059923604,0.000304545,0.0009454177,0.0010361725,4.17186726053842E-07,0.0007068471,1.48857106978539E-05,0.0006982944,0.0003624554,0.000017376,0.000000009,5.2738728300028E-06,0.000013635,7.98293258412741E-05,0.0002607064,2.15426638305871E-07,5.77414539293386E-07,3.03867800539592E-05,8.64616538365226E-07,0.9967719913,0.00621035,0.9937896132,0.4561760128,0.2967986166,0.2470252812,0.0399047211,0.0045997375,0.0351733528,0.0016370378,0.0003463307,0.0012317061,0.0037194444,0.003499018,0.004775791,0.0022994003,0.0007864633,0.0032182804,0.0317650735,0.1006522551,0.0017927313,0.8625717163,0.0425563082,0.705992043,0.2434351146,0.0080164457
732,bottlenecks/Clean clothes/Bottoms/jeans37.jpg.txt,0.000044409,0.0005498007,0.0083750524,0.0003632644,0.108803302,0.766423583,0.1107453406,0.0025923646,0.000337754,0.0002155289,1.66685003932798E-05,0.000004476,6.13321826676838E-05,0.0010222553,1.51222593558487E-05,0.0004295853,0.000266496,3.39487996825483E-05,0.0025108415,5.31554469489493E-05,0.0012124123,5.78666622459423E-05,5.15482824994251E-05,4.82141922475421E-06,9.35216885409318E-05,3.96294763049809E-06,0.0001323007,0.0005328446,1.99351256924274E-06,3.90358491131337E-06,0.0003076488,1.3601740647573E-05,0.9947191477,0.9842495322,0.0157505292,0.8923253417,0.0865019336,0.0211726744,0.1121923998,0.0199824106,0.2933475375,0.0023969088,0.0023692383,0.0078412518,0.0044104401,0.002177475,0.0006024391,0.0004052996,0.0006880527,0.0074891453,0.0053897039,0.0092971148,0.0108326208,0.9669914246,0.0925236866,0.6128179431,0.2862327099,0.008425652
733,bottlenecks/Clean clothes/Bottoms/pants407.jpg.txt,0.0007844681,0.0379363522,0.0063045933,0.0161057152,0.1145811006,0.0155592831,0.0146333715,0.0053308965,0.0066108094,0.7727592587,0.0002962078,5.8520890888758E-06,0.0024641342,0.0064698323,0.000075653,8.23976588435471E-05,0.0002215827,4.02062096327427E-06,0.0005236892,3.88630496672704E-06,0.000556657,3.30021648551337E-05,0.0001040724,5.98234350945859E-08,1.10316241261899E-05,8.67720609676326E-06,0.000008615,0.0001644172,6.09310461641144E-07,2.93769005565991E-07,1.42847538882052E-05,0.000001305,0.9983438253,0.9938682914,0.0061317803,0.6555829048,0.2086149007,0.1358021796,0.12036632,0.003872592,0.0118694231,0.0055497643,0.0027179993,0.0010669567,0.0016171287,0.0020288369,0.0008378532,0.0016797403,0.0001650411,0.0153817981,0.0075156093,0.2021180987,0.5903533101,0.1846311539,0.012645673,0.9511026144,0.0303795487,0.0058721481
734,bottlenecks/Clean clothes/Bottoms/pants253.jpg.txt,0.1483462751,0.1030614376,0.0108217737,0.0054932642,0.6173110008,0.0334985666,0.0068104477,0.002721986,0.0009875873,0.0477839857,0.0011913576,5.59947693545837E-05,0.0085001532,0.0133426804,1.20118020277005E-05,6.15120661677793E-05,0.0024623547,8.1655707617756E-07,0.0001252396,1.24030691495136E-06,0.0002948212,1.23137288028374E-05,0.000039091,9.07110830894453E-08,1.61668140208349E-06,6.56932854781189E-07,0.000048162,0.0016059532,2.77147933047672E-07,1.0717186569309E-06,0.000059306,1.95260312807477E-07,0.9953468442,0.9986932874,0.0013067718,0.601293385,0.2592017055,0.1395048946,0.0345883034,0.0042007831,0.0050015701,0.0023070858,0.0013900712,0.0029773517,0.0019558719,0.0147141386,0.0004750741,0.001093457,0.0003401058,0.0034235083,0.0529743172,0.06003258,0.0293017142,0.8542678356,0.0314966068,0.6488038898,0.3049848974,0.014714634
735,bottlenecks/Clean clothes/Bottoms/pants275.jpg.txt,2.12675895454595E-05,8.03448347141966E-05,0.0087607717,0.0001664357,0.0072073354,0.7214762568,0.258405596,0.0014299928,0.0003486102,0.0002403632,4.66791647113496E-07,1.79895396286156E-05,0.00001809,0.0016740113,4.65041484858375E-05,0.0001058556,0.0004862679,7.24605488358065E-05,0.0020310041,0.000015885,0.00059426,0.0004077686,0.0002197725,0.000003376,6.59154466120526E-05,2.56648454524111E-05,2.87082511931658E-05,0.0002308433,4.00959470425732E-06,1.53841629071394E-05,0.0005255045,3.54253606928978E-05,0.9952377081,0.9932852983,0.0067147762,0.8041994572,0.1761665642,0.0196339805,0.1675132215,0.0142519651,0.3817105293,0.0026187955,0.002164501,0.0085176593,0.0039863214,0.0028100864,0.0012836325,0.0024714768,0.0010023959,0.0027649021,0.0066715116,0.003009998,0.0498287641,0.9377248287,0.0165126137,0.7363587022,0.2403993607,0.0067292964
736,bottlenecks/Clean clothes/Bottoms/shorts174.jpg.txt,0.0021091446,0.0059856027,0.0464571752,0.000750824,0.0127465399,0.5481071472,0.3769358099,0.0026026187,0.000132228,0.0005104461,0.00037084,6.16987163084559E-05,0.000029935,0.0017053647,3.03746346617118E-05,0.0014642676,0.0040502273,1.14798122012871E-05,0.0006360287,0.000007914,0.0015282802,0.0012212753,6.29391024631332E-06,3.31753568616477E-07,3.4112119465135E-05,6.60416935716057E-06,0.0002123473,0.0001823458,1.73814086679158E-07,3.20445469697006E-05,0.0006487968,9.38227458391339E-06,0.9914124012,0.099645175,0.9003548622,0.9088798165,0.0898568258,0.0012632735,0.7030712962,0.0223602317,0.934773922,0.0043016342,0.002549178,0.0107816318,0.0082112197,0.0021855244,0.0030769547,0.0012486558,0.0008441986,0.009175878,0.0016238221,0.0251746904,0.0044200425,0.9596055746,0.2523806989,0.2056821734,0.5326227546,0.0093143694
737,bottlenecks/Clean clothes/Bottoms/shorts106.jpg.txt,0.0017326045,0.0067498204,0.6398129463,0.003524923,0.0300140921,0.0831105933,0.0428512432,0.0522592142,0.0001420332,0.1201988906,0.000610172,0.0071148314,0.0011398917,0.0102925403,4.08857449656352E-05,0.000405374,0.0007567199,0.000000466,0.000618792,1.58987836584856E-06,0.0008256299,5.28363261764753E-06,8.88315298652742E-06,0.000000015,3.22093046634109E-06,5.18313527209102E-07,0.000081114,0.0002470129,0.000000041,7.34083869247115E-08,0.0001689777,3.45932420486861E-07,0.9972813129,0.0028677706,0.9971321821,0.7425388098,0.2407509089,0.0167102627,0.1474094689,0.0063165817,0.360616833,0.0037513627,0.0002400665,0.0001754705,0.0048665972,0.0015506315,0.0064694392,0.0025550469,0.0001160103,0.1029920205,0.0186796971,0.262588352,0.0042119422,0.6115279794,0.0064563951,0.65558213,0.3222401738,0.0157213099
738,bottlenecks/Clean clothes/Bottoms/pants154.jpg.txt,0.0008485605,0.0029628519,0.2540107369,0.0203510635,0.4175317585,0.0137105444,0.050546404,0.0341493264,0.0027674686,0.1795852035,4.70953782496508E-05,3.39281723427121E-06,0.0004911114,0.0227359701,3.44774052791763E-05,0.0002240334,0.0010980129,5.60688192763337E-07,0.0040998887,1.31520243940031E-06,0.0034277895,2.70379564426548E-06,2.10088892345084E-05,6.51926690409255E-09,5.75382364331745E-06,8.74327554356569E-07,2.07652574317763E-05,0.0001581087,4.35636167139819E-07,8.41287306485583E-09,0.000034703,2.70774989985512E-07,0.9911277294,0.9831180573,0.0168820079,0.6376966238,0.2491128445,0.1131905094,0.0460137203,0.0025215994,0.0011620335,0.0053104721,0.0003037682,0.0001896991,0.0012383383,0.0014578945,0.0002056302,0.0001166827,3.93062800867483E-05,0.0063777743,0.0311936922,0.0383487754,0.2967879176,0.6272917986,0.0117733367,0.7042524815,0.2786457539,0.005328414
739,bottlenecks/Clean clothes/Bottoms/jeans39.jpg.txt,0.0010124997,0.0008789747,0.0980555341,0.0117464922,0.2473984063,0.0559883974,0.4959149063,0.0044442331,0.050558392,0.0128683932,2.35295610764297E-05,1.76644207385834E-05,0.0053505837,0.0119091189,7.17166039976291E-05,0.0037611392,1.021557727654E-05,1.66472193541267E-06,0.0003360471,4.62453135696705E-06,0.000119546,3.89134311262751E-06,0.000012548,5.40257133252453E-07,2.5282697606599E-06,2.56555085798027E-06,2.44571106122748E-06,3.26255030813627E-05,5.85384157147928E-07,4.46998562608769E-08,1.10293885882129E-05,3.10821064886113E-07,0.9994588494,0.9776727557,0.0223272257,0.691627264,0.2930903435,0.0152823674,0.0629788861,0.0152190151,0.1453924328,0.0056166025,0.0054613072,0.0016675354,0.0053839087,0.0010550945,7.44197750464082E-05,0.000690571,0.0002639289,0.0090001598,0.0157484971,0.033382453,0.0179808363,0.9238880873,0.2723582983,0.6534923911,0.0548054576,0.0193438716
740,bottlenecks/Clean clothes/Bottoms/pants141.jpg.txt,0.650636971,0.1130270362,0.0042371638,0.0017984279,0.1736938506,0.0099314786,0.00283167,0.0020710877,0.0006415765,0.031718079,0.0029722832,6.71994930598885E-05,0.000621177,0.0057018041,2.45794853981351E-05,2.56332186836516E-05,0.0374890119,6.08176014793571E-05,0.0012879367,0.000014334,0.0125646675,0.0001734225,0.0005758394,1.38473615152179E-06,3.09939132421277E-05,0.000006025,0.0007988939,0.0068440521,3.47830587088538E-06,6.26956671112566E-06,0.0003083369,4.98736335430294E-06,0.9398295283,0.909519136,0.0904808864,0.290032357,0.5929234028,0.1170442924,0.0956917331,0.0048511266,0.0069081876,0.0069461497,0.0028735688,0.0042388532,0.0142124416,0.0565028414,0.0159439649,0.002733117,0.001517932,0.0096293269,0.0965264961,0.0669148862,0.4812173545,0.3457119167,0.0079350341,0.654007256,0.3138272762,0.0242303405
741,bottlenecks/Clean clothes/Bottoms/shorts265.jpg.txt,1.08696049210266E-05,0.9077199697,0.0037264351,0.0617902912,0.0006439411,0.0002691697,0.0002709855,1.53914133989019E-05,0.0003684428,0.0250244122,5.89675892115338E-06,0.000001079,0.000087412,5.50677032151725E-05,1.02417607195093E-05,3.33538054064775E-07,0.0367270447,1.10244634754508E-07,9.14937336347066E-05,4.83813073515194E-06,0.0126086809,8.11738354968838E-05,7.09772575646639E-05,2.41114662458131E-07,0.0005825649,1.68050737556769E-05,0.0038045449,0.0030901381,1.44352028996764E-07,1.11776098492555E-05,0.0001978603,9.63937281994731E-07,0.9427112937,0.0183764324,0.9816236496,0.5856455564,0.38476789,0.0295864772,0.1110749915,0.0067894426,0.010400434,0.0672763661,0.0001717686,0.0039237048,0.2241383195,0.0019641004,0.2526882887,0.0003272784,0.0026622734,0.2778110504,0.0002569078,0.3337963521,0.0266150385,0.3615207076,0.0022596552,0.6187332869,0.3670799136,0.0119271092
742,bottlenecks/Clean clothes/Bottoms/shorts10.jpg.txt,0.0203114524,0.8454297185,0.0049506058,0.0525490455,0.0087450789,0.0071717505,0.0031303102,0.0068209181,0.0047399215,0.0093700234,0.0091528716,0.0032159046,0.0112163918,0.0099791493,0.0025276323,0.0006892813,0.002511672,6.24300980689441E-07,0.0003201471,0.0001056118,0.0013788076,2.69474112428725E-05,0.0001527467,4.31298730063645E-08,5.32476005901117E-05,0.00002951,0.0004436875,0.0012928103,3.73411211285202E-07,1.11485110210197E-06,2.13073381019058E-05,9.47791079397575E-07,0.9936603904,0.2136955112,0.7863045335,0.5120227933,0.3234711885,0.1645060629,0.0546816625,0.0052484651,0.0208914094,0.0029922172,0.0007092826,0.0026368154,0.0095010567,0.0069309608,0.0051650596,0.0037590193,0.0006630003,0.0007687949,0.0005620169,0.9928004742,0.0003002756,0.0055684736,0.076536566,0.8432353139,0.0731391236,0.0070889257
