,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
1314,bottlenecks/Clean clothes/Shoes/shoes2094.jpg.txt,0.0023694288,0.0223814622,0.0147499433,0.8270276785,0.0081199305,0.0019279702,0.00731416,0.0004508139,0.0004884419,0.0022188304,0.005864887,0.0131298536,0.083653599,0.0006130984,0.0069120782,0.0027777576,0.0399736241,0.0203763787,0.1651846468,0.1234426573,0.0091196056,0.0032850404,0.0105983065,0.0013746924,0.0012274358,0.0002503899,0.0001594876,0.0031541954,0.0057187313,0.0009169218,0.0010202517,0.0005203676,0.6136772633,0.0271762796,0.0994206741,0.0232611988,0.0006961442,0.0021410924,0.6360122561,0.2112923265,0.0098171886,0.0102869272,0.0164227393,0.2459667325,0.752568841,0.0137056559,0.2333306968,0.0003947626
1315,bottlenecks/Clean clothes/Shoes/shoes1122.jpg.txt,0.4246252775,0.1910673827,0.0163207315,0.0088441493,0.26175946,0.0579060502,0.0175599642,0.000739006,0.0111810789,0.001943672,0.0011192641,0.0015186002,0.0010537128,0.0018833954,0.0017316855,0.0007465205,0.6382938027,0.1382870078,0.0286816973,0.0136010405,0.0218389984,0.0048096334,0.0336418003,0.0074672331,0.0095412238,0.0002642972,0.0040224986,0.0083823428,2.73944024229422E-05,0.0008883285,0.0020957817,0.0024026937,0.0857542157,0.0000017,4.22312368755229E-05,0.9213241935,0.0767666176,0.0001167053,4.2536536057014E-05,0.001705954,0.0440414548,0.046343483,0.9359788299,0.0162799731,0.3652577698,0.3132377863,0.3167754114,0.0047289822
1316,bottlenecks/Clean clothes/Shoes/shoes186.jpg.txt,0.0002867498,0.0079495171,0.0305666979,0.9208652377,0.0018380333,0.0020186692,0.0130188055,0.0005600154,0.0002949979,0.0012811584,0.0004779313,0.0051725293,0.0116496217,0.0004685986,0.003338435,0.0002130811,0.0617536381,0.0293591488,0.1512697935,0.1543554366,0.0090285121,0.0011536948,0.0060513429,0.0001892392,0.0003156998,0.0001822863,0.0001551563,0.0006004777,0.0004356578,0.0012138628,0.0010300475,9.6122341346927E-05,0.5828098059,0.0044395975,0.0070560668,0.0147225168,0.000169125,7.0671274443157E-05,0.844260335,0.1292816997,0.0027186261,0.0411800444,0.0268544983,0.1084627286,0.9480371475,0.0045877625,0.0472439416,0.0001311735
1317,bottlenecks/Clean clothes/Shoes/shoes1468.jpg.txt,0.0078412686,0.0159000196,0.2133781761,0.3281015158,0.1690000892,0.0118563343,0.014879643,0.0012865596,0.0019440204,0.1990499347,0.0004626145,0.0058329543,0.0139506431,0.0017786026,0.0122996038,0.0024380607,0.1118446216,0.0622298829,0.4958908856,0.0613780245,0.0233122166,0.0018364496,0.0244441628,0.0020628786,0.0022351032,0.005267411,0.0018715375,0.0008365896,0.0014094581,0.0021218436,0.0071550133,0.0024540699,0.1936499029,0.0242624544,0.0969898924,0.486268878,0.1433655173,0.0011479913,0.0507724285,0.1971928179,0.0099793384,0.0285475198,0.1617859304,0.1322913766,0.4553294778,0.0835790336,0.4597803056,0.0013111349
1318,bottlenecks/Clean clothes/Shoes/shoes1837.jpg.txt,0.0028641764,0.0020761804,0.8857777715,0.0055937269,0.0352283865,0.0102446387,0.0365481712,0.0008200339,0.0010841379,0.0146885449,0.0001459515,0.000829936,0.0011926133,0.0014412295,0.0013030343,0.0001615103,0.2365053296,0.0216251705,0.0924577266,0.0891430229,0.0446983762,0.0054381504,0.0146982623,0.0004389463,0.0139154019,0.0031818948,0.0021276351,0.0014741028,0.0018375291,0.0031928103,0.0001281898,0.0031561337,0.4659812748,0.0016427718,0.0020599701,0.0568540469,0.9321104288,4.69795340904966E-05,0.0021916444,0.0050941515,0.0313604698,0.0076068384,0.2418171465,0.0763489306,0.3623398244,0.2338406742,0.397254765,0.006564775
1319,bottlenecks/Clean clothes/Shoes/shoes1691.jpg.txt,0.0073090927,0.0300763454,0.0800748244,0.4720874131,0.024945993,0.0260918234,0.0163958091,0.0007921073,0.0084681176,0.1612198502,0.0019112831,0.0133486725,0.1319254339,0.0043639089,0.0200507212,0.0009386702,0.4236325324,0.0821241662,0.1165566593,0.0354036503,0.0536696725,0.0012864094,0.030426383,0.0032904833,0.002657705,0.0003727072,0.0009357347,0.0027813779,0.0002032906,0.0021684272,0.0335393474,0.000633863,0.2103175819,0.0029792108,0.0461046249,0.8857975006,0.0249277242,0.0054396768,0.0090641053,0.0256871004,0.0119610932,0.3093797565,0.620264411,0.2977692485,0.368552804,0.1701071858,0.456858784,0.0044812104
1320,bottlenecks/Clean clothes/Shoes/shoes2077.jpg.txt,0.0029052773,0.0015883999,0.9080079794,0.0420987271,0.033799611,0.0012732145,0.0051893126,0.000296147,0.0002127176,0.0005019079,0.0007074635,0.0014841571,0.0013342326,0.0001497669,0.0003203377,0.0001308887,0.015342568,0.0085699763,0.0523944087,0.0709121823,0.0069898828,0.006763665,0.0113143381,4.16499206039589E-05,0.0003896891,0.000020254,5.75186240894254E-05,0.0057570706,0.0001064659,0.0006522415,0.0002705395,4.91005084768403E-05,0.8203684688,9.57092415774241E-05,0.0149411997,0.0342349969,0.0003322656,2.5804740289459E-05,0.9393383265,0.0110316845,0.0137153454,0.0041260039,0.0325731449,0.2851087153,0.9519448876,0.0078383675,0.0401901007,2.67230534518603E-05
1321,bottlenecks/Clean clothes/Shoes/shoes1721.jpg.txt,0.0018090908,0.0007243799,0.9708077312,0.0007895583,0.0060473606,0.0042494424,0.0090934057,0.0003526689,0.0013203976,0.0019124032,0.0002792463,0.0006212428,0.0001499904,0.0016645181,0.0001088482,6.95747003192082E-05,0.443297863,0.0080897855,0.0321628153,0.0211996511,0.0323248506,0.0024843928,0.0033848905,5.64827205380425E-05,0.0072503095,0.0010214857,0.0014937009,0.0069798357,3.37135752488393E-05,0.0048966832,5.08778830408119E-05,0.0037993449,0.4314733148,0.0018135231,0.0005079167,0.7408735156,0.2421751022,0.0004429823,0.0039987122,0.0101881959,0.028042715,0.0128169358,0.836564362,0.0029378205,0.3300710618,0.1844959855,0.4578459263,0.0275869779
1322,bottlenecks/Clean clothes/Shoes/shoes1453.jpg.txt,0.843110323,0.0415157676,0.0154367508,0.0040778453,0.0610331632,0.0127279507,0.0079953289,0.0001329089,0.0070881685,0.0019784279,0.0003903048,0.0004047329,0.0001259284,0.0017481567,0.0020317521,0.0002025995,0.1067233756,0.0468783826,0.0344657637,0.0218192562,0.0473807268,0.0135284429,0.11299178,0.0183460731,0.0122434199,0.0034478679,0.0141861532,0.0073511391,0.000054537,0.002224931,0.005525948,0.0070063495,0.5458257794,9.65126237133518E-05,0.0007732494,0.9196135402,0.0737605616,0.0006044183,0.0002521206,0.0048996168,0.0556525588,0.0321718678,0.6641480923,0.0707785413,0.4717723131,0.267516762,0.2438836247,0.0168272629
1323,bottlenecks/Clean clothes/Shoes/shoes494.jpg.txt,0.0006994657,0.0591347814,0.0042290967,0.8951641321,0.0102961054,0.0040149777,0.0053768703,8.935178630054E-05,0.0006037331,0.0013388391,0.0010693403,0.0019884759,0.0118638678,0.0002080227,0.0037837324,0.000139208,0.1072078645,0.1391893327,0.0747561455,0.0336183123,0.0048055882,0.0025483225,0.0179035831,0.0049942909,0.001052478,0.0001116512,0.0004602931,0.0002599741,0.0032977555,0.0006587264,0.0177908111,0.0002913911,0.5910534859,0.0142887812,0.0391763784,0.1588467658,0.0012626194,0.00230172,0.0323950835,0.7517285943,0.0032038537,0.0790801048,0.0696466565,0.3104013205,0.2674058676,0.0235140938,0.7078286409,0.0012514225
1324,bottlenecks/Clean clothes/Shoes/shoes2105.jpg.txt,0.0013586335,0.0249445233,0.432526648,0.2466531098,0.1722051799,0.0147547591,0.0589979365,0.0011045918,0.0051240856,0.0076342537,0.0004938342,0.0061622164,0.0234167334,0.0017970516,0.0024922183,0.0003341957,0.0791169554,0.0107625062,0.0427461229,0.0672411695,0.0058361581,0.001218111,0.0053094807,6.89372027409263E-05,0.0009454261,0.000354912,0.0002557457,0.0025526236,0.0002065029,0.0002201132,0.0129101062,0.0024800738,0.7677751184,0.1084829792,0.0006573435,0.2094670832,0.0023425424,0.0011395712,0.1409341246,0.5369763374,0.0129488129,0.0161015224,0.1761524826,0.0057844869,0.2914450467,0.0369613171,0.6700215936,0.0015720344
1325,bottlenecks/Clean clothes/Shoes/shoes1565.jpg.txt,0.0026375086,0.0012762505,0.5938082933,0.0048589618,0.056665387,0.0238780081,0.2633031905,0.0047575072,0.0151519924,0.0133929905,0.0001484696,0.0062337909,0.0050109667,0.0029930572,0.0010412624,0.0048423782,0.7020445466,0.012285525,0.0164894424,0.0233456455,0.1251723915,0.0080501931,0.0245453175,0.0020948895,0.0038967486,4.67353893327527E-05,0.0053222985,0.043255996,0.0002012895,0.0070936312,0.0052822907,0.004821843,0.0160512291,0.0017662918,0.0001087529,0.7462080121,0.2507802248,9.01236126082949E-06,0.0001363541,0.0009913325,0.0097562149,0.0174177494,0.899544239,0.0321178064,0.2685090303,0.4116261005,0.3128906786,0.0069742119
1326,bottlenecks/Clean clothes/Shoes/shoes734.jpg.txt,0.0030326119,0.0323869996,0.5506286025,0.1280544698,0.0428810343,0.0154474741,0.1235985309,0.0005135558,0.0010266181,0.0252400916,0.0020128819,0.0376540907,0.0128527591,0.0012278892,0.0211046468,0.0023377845,0.0430641025,0.0368829668,0.0761867389,0.6233370304,0.005624631,0.0059501301,0.0100037837,0.0003134908,0.0006618978,0.000057676,0.000070886,0.0043222834,0.000456643,0.0041359751,0.0027245837,0.0001073252,0.1860998571,0.0001117214,0.8507248163,0.0048338571,0.0004787365,7.8426266554743E-05,0.0086062765,0.1351661235,0.0253017899,0.0551415719,0.0473960899,0.9485335946,0.1729255766,0.048142951,0.7779785395,0.0009529032
1327,bottlenecks/Clean clothes/Shoes/shoes1049.jpg.txt,0.0248185527,0.1671402454,0.0199673884,0.2036028355,0.0585108139,0.0257482473,0.0239112452,0.0007330466,0.0134502295,0.0060825236,0.0015099957,0.0327359736,0.4146963954,0.0015919548,0.0040425267,0.0014580123,0.5491245389,0.0164772496,0.0497082695,0.0543877967,0.0070144897,0.0017868382,0.0148451934,0.0001403177,0.0022086548,0.000168587,0.000275238,0.0092762774,0.0001191555,0.0001340815,0.0065638889,0.0008320468,0.2869372666,0.0040288204,0.0002060083,0.9206368327,0.0023954862,0.0061807097,0.0336041451,0.0329479277,0.0191600807,0.0729203895,0.3429400325,0.0096825631,0.785617888,0.0508552156,0.1622352451,0.0012916068
1328,bottlenecks/Clean clothes/Shoes/shoes117.jpg.txt,0.0027551814,0.0038370376,0.3214935064,0.1738411784,0.0215778202,0.0113452822,0.3848207295,0.0004487044,0.000879488,0.003519234,0.0001426928,0.0095428294,0.0487313196,0.0011193657,0.0149760889,0.0009695195,0.0685948581,0.0296698716,0.1309448481,0.3096315265,0.0104436735,0.0007335066,0.0095187947,0.0004559762,0.0016376434,4.29772080678958E-05,0.0005051108,0.0008995747,0.0168593321,0.0003484846,0.0028025606,0.0014521147,0.4154591858,0.9478625059,0.0006743402,0.0040876311,0.0001493871,0.0002112333,0.0343407206,0.0126740793,0.010102802,0.0142081864,0.0639417693,0.0368339904,0.4069510698,0.057050284,0.5343071222,0.0016914987
1329,bottlenecks/Clean clothes/Shoes/shoes2021.jpg.txt,0.0051107453,0.0041895858,0.891910553,0.0110906996,0.0363541134,0.0059261424,0.0180873368,0.0009147222,0.0014587071,0.0041841036,0.0010662964,0.004914782,0.0127005754,0.0010854859,0.0005695516,0.0004365775,0.127035588,0.0093009798,0.087453343,0.0959087089,0.0064193932,0.0068775918,0.0240050033,0.0001330204,0.0067231623,0.0007121838,0.0008699904,0.012118401,0.0022695684,0.0003093088,0.0006592839,0.0050811521,0.6141232848,0.0141674243,0.0003749899,0.2669238746,0.015450391,0.0042486456,0.5431140065,0.1557206362,0.0291049015,0.0035323245,0.2346029878,0.0020298944,0.7465919852,0.1369347423,0.1086968333,0.0077765398
1330,bottlenecks/Clean clothes/Shoes/shoes137.jpg.txt,0.0042740344,4.62391872133594E-05,0.9862347245,0.0012081865,0.0010627297,0.0012002439,0.0018901729,0.000022171,2.42194801103324E-05,0.0001215489,2.44275884142553E-06,0.0001541262,5.0833619752666E-05,0.0036945657,0.000010224,3.5027496778639E-06,0.0982016176,0.0005202821,0.0315760076,0.0238645002,0.0103698708,0.0026122574,0.0036222495,9.12931955099339E-06,0.0002088506,0.0001107912,0.0002027097,0.0011762514,1.20807001735557E-07,2.18345558096189E-05,2.46919370283649E-07,0.0002662686,0.8272369504,0.7437160015,3.97587682527956E-05,0.1857368797,0.0053062625,0.0067296708,0.0535854064,0.0048860074,0.0309511852,0.0033694629,0.0733297244,0.0012720841,0.782754004,0.1502141058,0.0574927106,0.0095391916
1331,bottlenecks/Clean clothes/Shoes/shoes1352.jpg.txt,0.0089345239,0.0005654731,0.8562571406,0.002655383,0.0048287311,0.0096747559,0.0536692254,0.0060003726,0.0049561984,0.0077114529,0.0002562262,0.0168720055,0.0110807372,0.0056797522,0.0002537557,0.0106043098,0.8539553285,0.002136976,0.029705165,0.0077693476,0.003608196,0.0032131863,0.0400910266,0.000820589,0.0067904866,9.47995649767108E-05,0.0036441539,0.0153698912,0.000104491,0.0007437494,3.60359081241768E-05,0.0017407293,0.030175887,8.35749160614796E-05,0.0001016199,0.3605598807,0.6389641762,9.00208542589098E-05,9.72603083937429E-05,0.0001034402,0.0246622004,0.0044034859,0.8515773416,0.0073947813,0.4616573155,0.3311926126,0.1604257673,0.0467243306
1332,bottlenecks/Clean clothes/Shoes/shoes1829.jpg.txt,0.2676718831,0.0315711983,0.2450681329,0.0055886321,0.1031232774,0.1162595227,0.1092612445,0.0076647997,0.0548097789,0.0104625337,0.0001705976,0.0263238493,0.0053396416,0.0041315304,0.0046427553,0.007910681,0.245125398,0.0193808172,0.2511134446,0.0869292989,0.0266411435,0.0066634943,0.251638025,0.0253422819,0.0091989413,0.0005345691,0.0091831246,0.0462303683,0.0001098128,0.0003530091,0.0015993429,0.001324181,0.0186327808,5.53843119632802E-06,2.99819203064544E-06,0.9195232987,0.0800964907,5.54069220015663E-06,0.0001393454,0.0002267464,0.0301422868,0.0302545018,0.9356636405,0.0035408409,0.3690488338,0.2902316451,0.3399318457,0.0007877122
1333,bottlenecks/Clean clothes/Shoes/shoes1398.jpg.txt,0.4079059958,0.5102851987,0.0022310978,0.0162000284,0.0201871507,0.0084872963,0.0054007298,0.0002160197,0.0034478332,0.0063183843,0.001043261,0.0009475782,0.0012846828,0.0006212296,0.0146476589,0.0007759637,0.0879316926,0.0766611919,0.0137529457,0.4351271689,0.0387275852,0.0056218659,0.0444860756,0.017964974,0.0222458802,0.0001845067,0.0023824545,0.0052550943,7.66372031648643E-05,0.0003106389,0.0069920658,0.0026766621,0.2396025211,0.000066385,0.0049474742,0.9545273781,0.0229272228,0.0002911561,0.0010161059,0.0162241943,0.0229016878,0.4327376783,0.5529322624,0.1195514277,0.5709712505,0.0619407296,0.3648080528,0.0022799666
1334,bottlenecks/Clean clothes/Shoes/shoes699.jpg.txt,0.0006278267,0.00075885,0.7718421817,0.0061879354,0.1961300224,0.0004149032,0.012298624,6.2317652918864E-05,0.00002918,0.0101144165,3.89659398933873E-05,0.0001485162,0.0004003907,0.000219327,0.0006770241,4.95234598929528E-05,0.1038496345,0.0015829584,0.0980268642,0.0567074716,0.0043687737,0.0028789025,0.0113462005,0.000013357,0.0006156887,0.000008798,5.98004735365976E-05,0.0006843848,9.12584364414215E-05,0.0015010502,3.44247240491313E-07,2.7712387691281E-06,0.7182617188,6.30666836514138E-05,0.9753745198,0.0062889829,0.0078003095,5.36428296982194E-06,0.0063276421,0.0041400613,0.0065476219,0.0016471776,0.031986881,0.9551808238,0.43189013,0.0984950736,0.4692990184,0.0003158795
1335,bottlenecks/Clean clothes/Shoes/shoes864.jpg.txt,0.0469766967,0.0437771827,0.0684886277,0.1722221375,0.018606348,0.0137488665,0.3917324245,0.0011333791,0.003638139,0.0142743271,0.0014694349,0.0418986604,0.1484758854,0.002703375,0.027863618,0.0029909154,0.053452909,0.1900291741,0.0249268804,0.6009725928,0.0201258548,0.0011992841,0.0291411076,0.0010995734,0.0022965034,0.0013961035,0.000438448,0.0009719771,0.0062492569,0.0002920722,0.0004280463,0.0042887274,0.0626915619,0.8081315756,0.0224735979,0.0638575107,0.0052694432,0.0041456274,0.0426173992,0.0535048097,0.0095677637,0.0116839362,0.0981638208,0.060563866,0.4072274268,0.1445845664,0.4421693683,0.0060186088
1336,bottlenecks/Clean clothes/Shoes/shoes289.jpg.txt,0.0014438489,0.0099084824,0.0064715203,0.8457665443,0.0097650848,0.0023012382,0.015207204,0.0008171836,0.0007891613,0.0013925693,0.0003812566,0.0080051469,0.0943853408,0.0002343723,0.0026850938,0.0004459229,0.0316257849,0.0148571609,0.0752554759,0.0443298332,0.0034432223,0.0005955025,0.0129435668,0.0003120851,0.0017805723,5.90658964938484E-05,3.37463607138488E-05,0.0004285235,0.0003717345,0.0001396224,0.0019182493,0.0003365106,0.8115693331,0.0327448323,0.0567296222,0.0349919498,0.0005478817,0.001542654,0.0475438535,0.8258992434,0.0142119937,0.0118351951,0.025368439,0.755061388,0.1724884063,0.013672824,0.8133649826,0.0004737635
1337,bottlenecks/Clean clothes/Shoes/shoes1272.jpg.txt,0.0029352668,0.0015677534,0.5036232471,0.0096059395,0.0029066447,0.0018022003,0.0287106894,0.0010145864,0.0011782059,0.0192472432,0.0002920057,0.4169011116,0.0058796057,0.0005074556,0.0035110135,0.0003169444,0.1984369755,0.007814494,0.5502500534,0.0965728387,0.0335716531,0.0008699863,0.0154595198,5.78687140659895E-05,0.0029385383,0.0005738008,0.0002912177,0.0065040467,0.0005331535,0.0004488914,5.05013849760871E-05,0.0034480952,0.0821782872,0.0079580871,0.0193344299,0.1168138236,0.7043828368,0.005414702,0.0328095704,0.113286525,0.0188681018,0.0066928728,0.1747329831,0.1305872798,0.4779301584,0.190365836,0.3231124282,0.0085916249
1338,bottlenecks/Clean clothes/Shoes/shoes1877.jpg.txt,0.1714521348,0.0181168355,0.1157678068,0.0356099755,0.05967471,0.1317606717,0.4346322417,0.00047521,0.0066856183,0.003810368,0.0080582779,0.0039730798,0.0024576962,0.0043609948,0.0018267812,0.001337646,0.2988304496,0.1266175061,0.06052237,0.3854285181,0.0074564787,0.0102143455,0.014722731,0.0007923389,0.0061568394,0.0001259367,0.0003505758,0.0032007433,0.0004868624,6.59386932966299E-05,2.27664145313611E-06,0.0192456245,0.0657804981,0.1198161393,0.000901915,0.0669372976,0.0057239174,0.0271124169,0.0147754559,0.7647328973,0.0866202563,0.0124414777,0.5283187628,0.0196994636,0.1335280091,0.553306222,0.2439968884,0.0691688508
1339,bottlenecks/Clean clothes/Shoes/shoes358.jpg.txt,0.7070012689,0.0481563509,0.0377705321,0.038966272,0.0919290632,0.0156106018,0.0314733423,0.0013882542,0.0040659336,0.0027247099,0.003665905,0.00321858,0.0064222957,0.0029178786,0.0031028516,0.0015861749,0.1159332544,0.0456947237,0.0473896228,0.0923851952,0.0183651894,0.0050484096,0.0283060763,0.0016870613,0.0114983311,0.000986508,0.0011993294,0.0109656919,0.0005171797,0.000478834,0.0033086499,0.0021495183,0.6140865088,0.0012455713,0.0006812126,0.9602668881,0.0139186429,0.0006691718,0.0025749574,0.0206436068,0.059934888,0.0389446951,0.3104210198,0.0595976189,0.3582551479,0.477859199,0.1625809222,0.0013046798
1340,bottlenecks/Clean clothes/Shoes/shoes725.jpg.txt,0.0009804133,0.0004088828,0.9192787409,0.0085650617,0.0513573736,0.0007510683,0.01268169,6.28083289484493E-05,0.0002195915,0.0015710678,0.0002729614,0.0020714665,0.0009470366,0.0004271731,0.0002423883,0.0001622036,0.0773271918,0.0111529212,0.0770393088,0.0684918836,0.0106085353,0.0031170524,0.0097907893,3.82902653655037E-05,0.001317264,5.09818964928854E-05,0.0001066442,0.006147495,0.0027114295,0.0016539126,1.87857294804417E-05,0.0005325553,0.7298949361,0.0040668868,0.8424327374,0.0228410866,0.0054535884,0.0004455325,0.0571060553,0.0676542073,0.0599425249,0.0021913189,0.0410182849,0.778472662,0.0453813039,0.015076098,0.9393594861,0.000183048
1341,bottlenecks/Clean clothes/Shoes/shoes217.jpg.txt,0.0012169408,0.0212578569,0.1815542728,0.7231066823,0.01440077,0.0041807881,0.0137518579,9.13346448214725E-05,0.0008024288,0.0116162291,0.0020852447,0.0053105988,0.0080755549,0.0008138718,0.0113870809,0.0003484516,0.0667358786,0.1895624548,0.1439595371,0.0658535734,0.0429774188,0.0006932919,0.0087066088,0.0013755402,0.0005206135,0.0003601084,0.0003897159,0.0010280658,0.00266136,0.0023639651,0.0034438868,0.0005059948,0.4688619673,0.0281192083,0.1787019521,0.0304469429,0.0012841146,0.0010360193,0.2007341534,0.5596776009,0.0082801292,0.0219717082,0.0931563526,0.2595145702,0.467034936,0.0498593599,0.4821323454,0.000973342
1342,bottlenecks/Clean clothes/Shoes/shoes231.jpg.txt,0.0009978702,0.0245230906,0.0072110831,0.9023079276,0.0053258529,0.0067682802,0.0113391262,0.0016312387,0.0007514475,0.0012285822,0.002361892,0.01549826,0.016888475,0.0005841768,0.0020919002,0.0004908433,0.0285083316,0.0065520909,0.1842324436,0.1747077107,0.0079675009,0.0018204902,0.0040529892,0.0003356241,0.0010069924,0.0001305315,0.0001723513,0.0007121413,0.0001616215,0.0007228559,0.001467085,0.0001199743,0.5873292685,0.0020846042,0.004577517,0.0232693888,0.0003501396,0.0002780136,0.8990765214,0.0703637823,0.0074683838,0.0102520222,0.0563724153,0.012883611,0.929299593,0.0052403673,0.0650308952,0.0004291787
1343,bottlenecks/Clean clothes/Shoes/shoes167.jpg.txt,0.0023417701,0.0162801929,0.0621790439,0.8170124888,0.0541486666,0.0094002048,0.0088283503,6.65403058519587E-05,0.0005597448,0.0093871662,0.000504338,0.0030896377,0.012377819,0.0020658728,0.0016627879,9.53122362261638E-05,0.0165620167,0.0068224338,0.2594335675,0.1254354417,0.0113867968,0.0007048136,0.0236275177,0.0001325755,0.0002507787,0.0015653311,0.0005978773,0.0001592988,0.0003660605,0.0003394926,0.0004673543,0.0006847319,0.5514639616,0.8342200518,0.0001364625,0.0044688191,0.0001413254,0.0006315645,0.1231402233,0.0372615494,0.0041612717,0.053362906,0.0189387444,0.0025684384,0.264806658,0.0143589415,0.7202750444,0.0005593367
