,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton,dir
1736,bottlenecks/Clean clothes/Tops/polos188.jpg.txt,0.0005927267,3.99015443691E-05,0.0012523064,0.0002024836,0.0006794272,0.7387527227,0.2081666291,0.0213235989,0.0092912978,0.0001214934,0.001472933,0.0070204525,0.0012274302,0.0074091237,0.0019909102,0.0004565353,0.0501203425,0.000411251,0.0086602792,0.0003055534,0.0057418416,0.0122224586,0.0043446231,0.0009837778,0.0002391848,0.0001537483,0.0001078082,0.0039929915,0.0009454043,0.0001481519,0.0008710917,0.0032130885,0.907538414,0.0141857844,0.0039543286,0.0294927768,0.0358713455,0.0002422123,0.9162535071,0.0239337068,0.0392325111,0.0438357405,0.0377571099,0.0692702308,0.0260148589,0.0916431099,0.0103221014,0.872019887,0.4884815812,0.0338141583,0.0008959019,0.1949351281,0.1359657049,0.952198863,0.0478011556,0.0014840269,0.000339483,0.0251540821,0.0053479918,0.0020773951,0.0208111145,0.0159013029,0.0003797738,0.017507188,0.0060072183,0.97648561,Clean clothes/Tops/polos188.jpg
1737,bottlenecks/Clean clothes/Tops/printedshirts163.jpg.txt,0.3781493604,0.0042251553,0.0025890474,0.0007142493,0.0647234693,0.4415081441,0.0209749155,0.0021247303,0.0013174468,0.0001990205,0.0083575798,0.0053206393,0.0002806258,0.0688762292,0.0003782699,0.0002611732,0.0018811342,0.0003119399,0.0020470486,0.0005613906,0.0029127351,0.008301029,0.0044868416,0.0004538785,0.0010757642,0.0005349822,9.68987205852E-06,0.0091500664,0.0002045861,0.0005986159,0.0005877681,0.0005341451,0.9663484693,1.87265723071E-05,0.0003028316,0.0060154037,0.9936190248,2.82116843664E-07,4.36160589743E-05,0.099799931,0.0330200121,0.0427422412,0.3568750024,0.0424822569,0.0115502467,0.0097378008,0.0150212152,0.9636907578,0.0895142406,0.5639414787,0.0009091235,0.2802370191,0.0320830494,0.9550435543,0.0449563861,0.0017943376,0.0033779205,0.0148335993,0.0350282677,0.0115230978,0.0315010399,0.00635067,0.0007026909,0.0438513272,0.0077428957,0.9484057426,Clean clothes/Tops/printedshirts163.jpg
1738,bottlenecks/Clean clothes/Tops/graphictshirts889.jpg.txt,0.2268763483,0.0251369197,0.0381820165,0.0060546305,0.0044289948,0.0373322591,0.0782710016,0.0359338038,0.0211841688,0.0055277287,0.0192841198,0.270642221,0.1264100522,0.0632333308,0.0317069031,0.0097955307,0.6725545526,0.0053930944,0.0800066888,0.0050634933,0.1060636416,0.0151709858,0.0234765857,0.0075039403,0.0040628458,0.0040644119,0.0089649856,0.0183051471,0.009637529,0.0042326036,0.008094403,0.01162122,0.0157838464,0.9974387884,0.0010810267,0.000360101,1.04346363514E-05,0.0002215412,0.000887972,0.4517446458,0.8230264187,0.9752205014,0.0073867319,0.0164678209,0.0942007825,0.1103022844,0.1027029455,0.6927939057,0.3703452945,0.089662984,0.0047205933,0.1580416113,0.2571803927,0.9744656682,0.0255343355,0.0018719621,0.0031369063,0.0057678325,0.0072203218,0.0017958954,0.0083188508,0.00655552,0.0004496533,0.0048135258,0.0118214758,0.9833649993,Clean clothes/Tops/graphictshirts889.jpg
1739,bottlenecks/Clean clothes/Tops/graphictshirts1059.jpg.txt,0.8849412203,0.0540209487,0.0014522974,0.0003355757,0.0094705215,0.0258520413,0.0008936054,0.0075192135,0.0033770534,0.0003853045,0.005007104,0.0003928758,0.0003838573,0.0014744686,0.0023176968,0.002176245,0.0189743526,0.0048695328,0.4732283354,0.0027649296,0.0381032079,0.1823563576,0.0676638186,0.0202448778,0.0088423071,0.0150383171,0.0103339599,0.0173589531,0.0016393072,0.0091639245,0.0156924129,0.004273464,0.1094519645,0.9849045277,0.0026144376,0.0019762213,0.00002988,0.0009851247,0.0094898576,0.182665512,0.6817085147,0.9305365086,0.0063484679,0.1053976715,0.169738099,0.0329951793,0.1485462189,0.6487205625,0.435336113,0.0999961123,0.0027721571,0.1297677308,0.1054883897,0.9751283526,0.0248716157,0.0039188736,0.0073816609,0.0157611854,0.0088311164,0.002530975,0.0057559609,0.0053867642,0.0003904579,0.0046819113,0.0038028511,0.9915152788,Clean clothes/Tops/graphictshirts1059.jpg
1740,bottlenecks/Clean clothes/Tops/graphictshirts1557.jpg.txt,0.0021768801,0.0001398357,0.0013890085,0.0001480053,0.000442282,0.0069459565,0.0057078474,0.001208005,0.0025517726,0.0001960519,0.0006940206,0.9154849648,0.0588712841,0.0035775322,0.0002813155,0.0001851797,0.1368277967,0.0002631471,0.0714490712,0.0001090868,0.011665564,0.0016078324,0.0031440347,1.35350837809E-05,9.44427665672E-05,9.86259328783E-06,0.0006875115,0.1306466907,0.0004606236,0.0005508465,0.0006194727,0.5104932189,0.1313573122,0.9621528983,0.0065083397,0.0092555638,0.0055224029,4.18141644332E-05,0.0165190101,0.1037265956,0.7332983613,0.8194798827,0.0028093273,0.0322236866,0.0244269185,0.0692465752,0.2914356887,0.6148908734,0.2033084631,0.2351272404,0.000116187,0.1514339298,0.0138613284,0.9736675024,0.0263324492,8.89504590305E-05,0.000567821,0.0083595244,0.0007276456,0.0040618884,0.0351885036,0.003649581,0.0005408665,0.0037258333,0.0011999406,0.9950742126,Clean clothes/Tops/graphictshirts1557.jpg
1741,bottlenecks/Clean clothes/Tops/shortsleeveshirts180.jpg.txt,0.0099649495,0.0036426832,0.4615730941,0.0171362776,0.1655303389,0.0258568749,0.1357718855,0.0052879709,0.0264110472,0.073290877,0.0088883359,0.0188895147,0.0186749119,0.0256697536,0.0019016408,0.0015098639,0.0115101533,0.0023179976,0.0069270115,0.003306784,0.0010360322,0.0015772135,0.0015381112,0.0007379333,0.001374739,0.0003121568,2.0635445253E-05,0.000433625,0.0006087245,0.0003161739,0.0011234062,0.0002960762,0.9665632248,0.0004210804,0.0007850265,0.8595657349,0.1378652751,6.88168802299E-05,0.0012940109,0.1055106893,0.0781871825,0.076179564,0.3310040534,0.066645734,0.0261726268,0.0505235568,0.2847624421,0.6385413408,0.4516116083,0.0332300924,0.0020772005,0.2688073814,0.2069790661,0.8362309337,0.1637690812,0.0078652119,0.0010079993,0.0110808946,0.0189966802,0.0088378638,0.2345849127,0.0153134,0.0004013312,0.1454123855,0.0040424573,0.8505451679,Clean clothes/Tops/shortsleeveshirts180.jpg
1742,bottlenecks/Clean clothes/Tops/printedshirts381.jpg.txt,0.2866176367,0.1098895296,0.000215613,0.0007678237,0.026979303,0.5436526537,0.000988314,0.013117074,0.0017802299,6.75171759212E-05,0.0036614051,0.0033799903,0.0006257747,0.0080245947,0.0001286766,0.0001039235,0.1687116772,0.0018527637,0.0775051191,0.0005393485,0.1291375756,0.1192224249,0.0422782376,0.0077552693,0.0026135587,0.0007653591,0.0007697291,0.0228255894,0.0037270922,0.0028378784,0.0033373197,0.0124527859,0.4036682844,0.1366367638,0.0420194678,0.338014245,0.3179881573,0.0005091011,0.1648322493,0.1341477782,0.0304341894,0.6996673942,0.0105993934,0.1345369369,0.0858504251,0.0885106772,0.1011390686,0.7244998217,0.4574505687,0.1113761812,0.0002173742,0.2097688317,0.0347590782,0.9458837509,0.0541161783,0.0018121394,0.0078645609,0.2654141486,0.0873672664,0.0796284452,0.0940412953,0.0093082674,0.0007184603,0.0027633123,0.0103529133,0.9868838191,Clean clothes/Tops/printedshirts381.jpg
1743,bottlenecks/Clean clothes/Tops/polos37.jpg.txt,0.0031333563,0.001582876,0.6029182673,0.0301271453,0.1239795536,0.001782301,0.0176898353,0.0013488136,0.0185978971,0.1696319878,0.0001679392,0.0050919084,0.0008445926,0.0224701334,0.0002534807,0.0003797993,0.0508656539,0.0005984523,0.2428650856,0.003550817,0.0108006308,0.002491887,0.0133148097,0.0091015501,0.0218366068,0.0047523067,0.0005050308,0.006540251,0.0082738837,0.0066739549,0.0104801962,0.0113118412,0.5960370302,0.344632268,0.0271051582,0.0090522757,0.0001024614,0.0025854008,0.6165223718,0.028939778,0.1431914866,0.1724786758,0.0079024229,0.0969331041,0.0473280549,0.0791637301,0.0291895065,0.8443187475,0.2177892178,0.0125280553,0.0010398859,0.1317490637,0.2081750333,0.9443563819,0.0556436554,0.0050593624,0.0021632789,0.0051521366,0.0022775019,0.0045920648,0.0053082104,0.0015762752,0.0003764476,0.0055752634,0.0030152223,0.9914094806,Clean clothes/Tops/polos37.jpg
1744,bottlenecks/Clean clothes/Tops/printedshirts239.jpg.txt,0.0001956515,0.0010770708,0.0018765879,7.35113353585E-05,0.0842035189,0.6804149747,0.21257779,0.000668729,0.0007688483,8.71612792253E-05,0.0019032082,0.0107949404,0.0016988294,0.0033293134,1.22704113892E-05,0.0003176106,0.1467259824,0.0018469865,0.0084200418,0.0059270426,0.1142847091,0.0580146238,0.0219879709,0.0002095865,0.0008707125,0.0007639818,0.0001337733,0.0245980397,0.0002854966,0.0004941018,0.000955769,0.0102268783,0.6042542458,0.3121859729,0.0029541238,0.0922906399,0.589622736,0.000013064,0.0029334889,0.0466220677,0.1192203388,0.7393421531,0.0091934595,0.0417354256,0.0072341836,0.0238683578,0.2307245731,0.7381728888,0.2160122991,0.0101557868,2.65240887529E-05,0.1585859656,0.0098831914,0.9518255591,0.0481744856,0.0011965277,0.0005424403,0.0570145734,0.0133019267,0.0265777875,0.1112126932,0.0826032758,0.0003528679,0.0037928363,0.0012075061,0.9949996471,Clean clothes/Tops/printedshirts239.jpg
1745,bottlenecks/Clean clothes/Tops/graphictshirts655.jpg.txt,0.8700684905,0.0144309141,0.0002917566,7.59588729125E-05,0.0170493349,0.0103958026,0.0009899865,0.005851672,4.72991123388E-05,0.0001400037,0.0611262769,0.0171795152,0.0004270726,0.0007173411,0.0004661084,0.0007424329,0.1444516033,0.003964874,0.2222649008,0.014446062,0.1624844223,0.2365013957,0.0610298254,0.0072554206,0.0021943483,0.0172478091,0.0046268394,0.0080859829,0.0071679656,0.0034701179,0.0134550957,0.001144688,0.0902086273,0.9704174995,0.020912068,0.0011805103,2.56663133769E-05,0.0015498821,0.005914263,0.1339352727,0.7639818192,0.8908228278,0.0064296257,0.1105681583,0.1649211198,0.0764809027,0.1946220994,0.5639758706,0.3827781677,0.0229620524,0.000139649,0.0915990844,0.1091022789,0.9910727143,0.0089272195,0.0013631377,0.0006374321,0.0310861394,0.004482972,0.0219741818,0.0064147837,0.002774098,5.93258773733E-05,0.0033028144,0.0032142354,0.9934828877,Clean clothes/Tops/graphictshirts655.jpg
1746,bottlenecks/Clean clothes/Tops/graphictshirts1670.jpg.txt,0.1448162943,0.0303633083,0.0039912672,0.0049953638,0.7726736665,0.0107825287,0.0032281231,0.0092875883,0.0059160171,0.0037675062,0.001181495,0.0012853673,0.0004912745,0.0048641046,0.00126278,0.001093287,0.0471266247,0.0075971605,0.7831587791,0.0050760061,0.058709573,0.0068259151,0.0082810475,0.0080792718,0.0058042826,0.0070677842,0.0013647898,0.0088385986,0.0006860226,0.01422936,0.0098866662,0.0041093817,0.0231587291,0.9534220099,0.011707305,0.0013458341,2.8292472507E-06,0.0112567814,0.022265302,0.1207220182,0.8700588346,0.9317047,0.0038807713,0.1786709726,0.1225963235,0.1131100357,0.0448232032,0.7194704413,0.435305059,0.021355724,0.0008075548,0.1575249434,0.1227947995,0.9846704006,0.0153296152,0.0029637639,0.0027110761,0.042538505,0.0030660653,0.0046217502,0.0087838368,0.0092964768,0.0004686469,0.0078128669,0.003273716,0.9889133573,Clean clothes/Tops/graphictshirts1670.jpg
1747,bottlenecks/Clean clothes/Tops/singlets45.jpg.txt,0.0154920211,0.0042323964,0.5925961137,0.0159040559,0.1006982476,0.0677169859,0.0964456201,0.0153510692,0.0106692426,0.0052468819,0.0011387537,0.005031039,0.0009989479,0.0619251356,0.0045354958,0.0020180072,0.0388309956,0.0009741809,0.0189093798,0.0064615333,0.0086044045,0.0129030738,0.0095583107,0.0065538306,0.0052236845,0.0057511623,0.0006000666,0.0071758912,0.0012091406,0.0093210917,0.0021607336,0.0011624466,0.864600122,0.0004658341,0.0002611866,1.29578966153E-05,6.25979907909E-08,0.9990867376,0.000173189,0.0359388366,0.0474527963,0.5289055109,0.0187259633,0.1544118524,0.2715766728,0.2100554854,0.0184978936,0.4998699725,0.290333122,0.0921752825,0.0059615606,0.1966935694,0.1008559167,0.9553059936,0.0446939878,0.0038946078,0.0110444548,0.1106248498,0.0243031289,0.0030046117,0.018157132,0.0089663966,0.0012028952,0.0049465792,0.0417362265,0.953317225,Clean clothes/Tops/singlets45.jpg
1748,bottlenecks/Clean clothes/Tops/solidtshirts209.jpg.txt,0.00128493,0.0008393636,0.8046437502,0.0415174477,0.018400237,0.0046548159,0.0390674025,0.0044287937,0.0134193189,0.0335911177,0.0020342444,0.0048897797,0.0108970078,0.0169772692,0.0017853085,0.001569336,0.0661298856,0.0028692519,0.0078789657,0.0030486281,0.0196688715,0.0067838579,0.002367947,0.0156212086,0.0147056449,0.0053209448,0.0061757127,0.0120831365,0.0171612538,0.0014134912,0.0107616093,0.0158629715,0.7921466231,0.9750951529,0.0214756057,0.0001082264,0.000002431,0.0006133281,0.0027051899,0.0321195871,0.0895735621,0.9506870508,0.0139820212,0.0990368575,0.1214967147,0.165464282,0.0413512774,0.6716877222,0.2774581313,0.0267580301,0.0045509157,0.0546682365,0.2878593504,0.9957516193,0.0042483918,0.0016406337,0.0054869973,0.0103049297,0.0052129747,0.0059649693,0.0093680788,0.0112465918,0.0007781375,0.0134506524,0.0142934034,0.9722559452,Clean clothes/Tops/solidtshirts209.jpg
1749,bottlenecks/Clean clothes/Tops/polos238.jpg.txt,0.0005872591,0.0006546408,0.0040392093,0.0166082848,0.1215700582,0.6023532152,0.0764362887,0.0374511965,0.0382974446,0.0015383101,0.0017210749,0.038158983,0.0034102094,0.0567876771,0.0001620697,0.0002239972,0.185917601,0.0003383742,0.0626455843,7.04433477949E-05,0.0038083079,0.0042676739,0.027497381,0.0026721908,0.0002678497,0.000294828,0.0014413464,0.0202324148,0.0013781206,0.0051608328,0.0008150063,0.0049239001,0.6782681346,0.1453853101,0.0008963175,0.0010550978,8.53860456118E-06,1.58272887347E-05,0.8526388407,0.0488974564,0.0715791285,0.0690295175,0.0274662189,0.0885380581,0.0196572412,0.0566184968,0.0162368417,0.907487452,0.3079080284,0.0246361662,8.39355925564E-05,0.0926561356,0.1029390842,0.9529417157,0.0470582061,0.00173886,0.0008534018,0.0454363078,0.0043222513,0.011468024,0.0106149362,0.0045898929,0.0002201067,0.005951236,0.0017323082,0.9923164845,Clean clothes/Tops/polos238.jpg
1750,bottlenecks/Clean clothes/Tops/solidtshirts65.jpg.txt,0.0029065954,0.0007306605,0.8316897154,0.0187874772,0.0336295739,0.0016318322,0.0917838216,0.0024383913,0.005967895,0.0017982416,0.0001436716,0.000476507,0.0001721625,0.0074558933,0.0003286944,5.88544353377E-05,0.3421549797,0.0126142586,0.1148686484,0.0234594848,0.1604103893,0.0374798588,0.0148596838,0.040764004,0.0277975239,0.0091471765,0.0062448317,0.0078737419,0.0055928258,0.0173095893,0.0049192235,0.0028023706,0.1717014611,0.7930525541,0.169669956,0.0003372548,6.31351895208E-06,0.009536285,0.0273976754,0.0767418221,0.1109107509,0.8661735654,0.0218883809,0.1773718446,0.1366795748,0.0659742504,0.0071149878,0.7902312279,0.2528184056,0.0480927452,0.0052064927,0.148440823,0.2067343444,0.9934903383,0.0065096421,0.0043544155,0.0032481719,0.094711341,0.0089562843,0.0051982822,0.0070478935,0.0043560616,0.0001352564,0.0197578277,0.0396937579,0.9405483603,Clean clothes/Tops/solidtshirts65.jpg
1751,bottlenecks/Clean clothes/Tops/graphictshirts725.jpg.txt,0.0225067865,0.0042740507,0.4917015135,0.0148093794,0.0573221222,0.0148154395,0.2547493279,0.0127791259,0.0191202331,0.0119038811,0.0010337356,0.0154104531,0.0171189792,0.0563949049,0.0037606233,0.0022993819,0.7274767756,0.0176259633,0.0881044269,0.0161765907,0.0426304527,0.00654046,0.0104896706,0.0059023588,0.0117012709,0.005959054,0.0093704388,0.0113188056,0.0076417616,0.0032821137,0.0216058735,0.0043891398,0.0097849108,0.997949183,0.0012920161,3.69894587493E-05,3.06980086862E-06,0.0002488012,0.0004700069,0.5849559307,0.8891626,0.9778527021,0.0075116474,0.0235100109,0.2002084702,0.075357914,0.0559950955,0.6684384942,0.2002068758,0.0793395042,0.0097219134,0.1579662412,0.1021813676,0.9449345469,0.0550655238,0.0019946073,0.0062332465,0.0175532605,0.011631513,0.0028563738,0.0100583443,0.014888932,0.0010062472,0.0136590432,0.0227471255,0.963593781,Clean clothes/Tops/graphictshirts725.jpg
1752,bottlenecks/Clean clothes/Tops/graphictshirts916.jpg.txt,0.0023061815,0.0006942207,0.8842513561,0.001061921,0.0505557954,0.0007975379,0.0354919657,0.0017013183,0.0009987705,0.0120357294,0.0004736246,0.0006447157,0.0001420821,0.0084763542,0.0002146806,0.0001536297,0.7549855709,0.0038458456,0.038804125,0.0028211398,0.0714756548,0.0038359778,0.0060276156,0.0059247008,0.0050811665,0.0013036629,0.0028153236,0.0215086639,0.0019753829,0.000436113,0.0060810936,0.0019034758,0.0711744502,0.9910865426,0.0060190279,1.19365722639E-05,2.06261120184E-06,0.000802638,0.0020778838,0.6009417772,0.4740859568,0.9552619457,0.0017703495,0.0817725882,0.0999549627,0.2277251184,0.0274403114,0.6448795795,0.5239631534,0.0090498831,0.0027378674,0.0809445456,0.3786782026,0.985928297,0.0140716825,0.0006138415,0.0008785759,0.0487004668,0.0005921352,0.0032833121,0.0060213096,0.0045793951,0.0005467695,0.0029198676,0.0013249798,0.9957551956,Clean clothes/Tops/graphictshirts916.jpg
1753,bottlenecks/Clean clothes/Tops/plainshirts178.jpg.txt,0.9582828879,0.0009040549,0.0015990705,0.0001560924,0.0039365334,0.0212956611,0.0023246598,0.0006914358,0.001892184,0.0001488106,0.0032095884,2.94244237011E-05,2.67562609224E-05,0.0052833608,1.46540514834E-05,0.0002047976,0.0030331439,0.0004430774,0.0028313673,0.0021918165,0.024512941,0.000426518,0.0015115377,0.0001266917,4.05104910897E-05,0.0002446523,1.1224431546E-05,0.0011667368,0.0005707616,0.00018241,0.0004342746,7.78289249865E-05,0.9621945024,3.13366144837E-05,0.0001533827,0.0328017026,0.9668239951,3.95638608097E-06,0.0001855839,0.0185795147,0.3420498967,0.2071578354,0.0510158651,0.0957948193,0.0211219247,0.0416601598,0.3968895674,0.5403283238,0.2183879316,0.4937148988,0.0146714495,0.1389817595,0.0331977829,0.9502228498,0.0497771688,0.0019988443,0.0012138728,0.0081112701,0.0108915251,0.0127609717,0.008468763,0.0196064375,0.0036889743,0.0745537952,0.0129625769,0.9124836326,Clean clothes/Tops/plainshirts178.jpg
1754,bottlenecks/Clean clothes/Tops/printedshirts124.jpg.txt,0.2256076336,0.0407516956,0.0017588345,0.0007407134,0.0110416785,0.5101690292,0.0063693272,0.0192389116,0.1176581159,0.0019387354,0.0167358555,0.0229585581,0.000864415,0.0143564697,0.0020088842,0.0078011537,0.0100347362,0.0047187135,0.007325233,5.4490265029E-05,0.0023126758,0.0050192038,0.00364515,0.0001538591,0.0002079361,0.0011049475,1.90861173905E-05,0.0012325099,4.59938783024E-05,2.54433398368E-05,0.0001349082,0.0001211807,0.9638438821,0.0001624216,0.000843104,0.0083355214,0.988596499,1.70154926309E-05,0.0020454279,0.0024856995,0.0262121502,0.0485908054,0.1862958223,0.0333321467,0.0280637201,0.0798428133,0.1239662096,0.7681272626,0.2444015145,0.2222059071,0.0015892742,0.1718260944,0.0158092491,0.9014558196,0.0985441506,0.0003132907,0.0050200974,0.1135871112,0.3776528537,0.0132448152,0.0427536555,0.0202778168,0.0096622882,0.037149746,0.0012767402,0.9615735412,Clean clothes/Tops/printedshirts124.jpg
1755,bottlenecks/Clean clothes/Tops/printedshirts221.jpg.txt,0.418155849,0.0115974192,0.0020747548,0.0040724324,0.0558874086,0.363484472,0.0163450819,0.0027114823,0.0039474266,0.0006721382,0.0294488259,0.0045463121,0.0016399708,0.0840079859,0.0005552467,0.0008532555,0.0033721323,0.0021054947,0.0026518197,0.0004875246,0.0003811436,0.0041831811,0.0031480447,0.0003446296,0.000744662,0.0023346455,1.76451449079E-05,0.0002324589,0.0002536868,7.79312831583E-05,0.0003212546,6.18855119683E-05,0.9792819023,2.83025974568E-06,0.0008753721,0.0011290523,0.9979789853,5.19265142884E-07,1.32738368848E-05,0.0395721234,0.0565721616,0.0338825695,0.4424746633,0.0675545409,0.0475220606,0.0466068909,0.0948171169,0.8110539913,0.1325197071,0.2503125668,0.0013984799,0.1147490069,0.0125583531,0.9002286792,0.099771291,0.0046970947,0.0045642657,0.0478397012,0.0961179361,0.0449384898,0.0457855016,0.0029280055,0.0021820767,0.1431011558,0.0088776555,0.8480212092,Clean clothes/Tops/printedshirts221.jpg
1756,bottlenecks/Clean clothes/Tops/denimshirts17.jpg.txt,0.6169859767,0.0119014634,0.0001799338,0.0004793655,0.0856148973,0.1943748146,0.00248453,0.0019690192,0.0228017289,0.0036198993,0.035099376,0.011571697,0.0005033327,0.0109587368,3.83002479794E-05,0.0014169755,0.0517563634,0.0263825785,0.0629694387,0.0009100683,0.0018340108,0.0227933209,0.0246996693,0.0033904654,0.0016884778,0.0152870165,0.0003995018,0.0027839567,0.0010480657,0.0004053955,0.0005817753,0.0002328718,0.7828370929,2.74842500403E-06,2.83542449324E-05,0.0002294917,0.9997081161,6.6064202997E-08,3.11001786031E-05,0.0086405333,0.1588576138,0.2173184752,0.0158281717,0.0295582004,0.0281572901,0.0193927009,0.0462267473,0.9062232971,0.050531853,0.4615941644,0.0017818622,0.2326127142,0.0131932702,0.9397343397,0.0602657013,0.004555251,0.0053505241,0.0618428253,0.7455042005,0.031434793,0.021912856,0.0211505517,0.1695648432,0.1319396645,0.0005243512,0.8675360084,Clean clothes/Tops/denimshirts17.jpg
1757,bottlenecks/Clean clothes/Tops/graphictshirts1331.jpg.txt,0.0085758325,0.0081423335,0.4165719151,0.0026052671,0.0223745443,0.0091235219,0.4415403903,0.0054242839,0.0080589773,0.0104602091,0.0015366445,0.0013495507,0.0028868522,0.0465678461,0.0121920062,0.0025898465,0.2338407636,0.0012916167,0.0612725914,0.0015077706,0.0071555953,0.0058656125,0.0075675081,0.0049840948,0.0128733302,0.0031887679,0.0022560658,0.1330642402,0.0085458504,0.0022207543,0.2163284123,0.0207760949,0.2772609293,0.9803040624,0.0042635389,0.0001745049,8.95324137673E-06,0.003014738,0.0122341421,0.2877223492,0.1528158337,0.9347913265,0.0057850876,0.0367055126,0.0276052281,0.232210651,0.024866052,0.7153180838,0.4430480003,0.0126943849,0.001216063,0.0743632242,0.2235565037,0.9812042117,0.0187958349,0.0018195743,0.0018156533,0.0094869593,0.0013312649,0.0031650839,0.0017923572,0.0019733536,0.0004258042,0.0020732696,0.0065793437,0.9913473725,Clean clothes/Tops/graphictshirts1331.jpg
