bottleneck_dir,vector,dir
bottlenecks/Clean clothes/Shoes/shoes946.jpg.txt,"0.025305409, 0.0222207569, 0.3114370704, 0.0087384144, 0.4457969666, 0.0312008858, 0.0534899458, 0.004652096, 0.0157497283, 0.0613451973, 0.0043883235, 0.0014743125, 0.0007503399, 0.0004230386, 0.0008748551, 0.0121525945, 0.4093471169, 0.0430122502, 0.0918396413, 0.046409063, 0.0316971354, 0.0459296107, 0.12547791, 0.0186766107, 0.0219701696, 0.001534486, 0.0047473325, 0.0046921805, 0.0017214124, 0.0004828444, 5.82248576393E-05, 0.0254854951, 0.1269185692, 0.0002925741, 0.0013053778, 0.3640885651, 0.606964469, 0.0251073297, 0.0005165761, 0.0017250526, 0.0538761877, 0.0784703866, 0.7390142679, 0.0913856104, 0.0976713076, 0.0471527614, 0.326867789, 0.0088828299",Clean clothes/Shoes/shoes946.jpg
bottlenecks/Clean clothes/Shoes/shoes1135.jpg.txt,"0.0279153213, 0.0064509739, 0.0009008867, 0.0108795017, 0.0027227923, 0.006709788, 0.0028476201, 0.0001817601, 0.0003948361, 0.001088281, 0.0006648723, 0.9037535787, 0.0346531458, 0.0003992083, 0.0001034311, 0.000334111, 0.5190045834, 0.0016508517, 0.3130216599, 0.0257787127, 0.0102664884, 0.0090496829, 0.0115890866, 0.0080831284, 0.0114277061, 2.67506857199E-05, 0.0002072077, 0.0250655711, 0.0014989648, 1.90791388377E-06, 9.09929610771E-07, 0.0002846858, 0.063042067, 0.0003150859, 0.0135539584, 0.6964781284, 0.2567774057, 0.0026564645, 0.0110155595, 0.0192034282, 0.0218545143, 0.0013887666, 0.6863493919, 0.5399184227, 0.0431305356, 0.253142029, 0.3792802393, 0.0028520338",Clean clothes/Shoes/shoes1135.jpg
bottlenecks/Clean clothes/Shoes/shoes1380.jpg.txt,"0.0130321989, 0.0199790839, 0.0760963559, 0.0669559985, 0.0366009846, 0.214866817, 0.4409351945, 0.0115578407, 0.0156646762, 0.022639785, 0.0069031245, 0.0382538177, 0.0224082377, 0.0005974272, 0.0117534576, 0.0017549964, 0.5435116291, 0.0633650869, 0.009649693, 0.1919802725, 0.0235413928, 0.0025422908, 0.013760292, 0.0004300812, 0.0027715559, 0.0003531424, 0.0002965425, 0.0085113989, 0.0040088436, 0.000073309, 0.0071576983, 0.0078345463, 0.120212242, 0.0156330243, 0.0024476203, 0.7037385106, 0.0363014713, 0.0156113049, 0.0079647116, 0.2183033377, 0.0403468311, 0.0823157355, 0.6471806765, 0.0554502681, 0.0225867331, 0.3164923787, 0.6690365672, 0.0110705625",Clean clothes/Shoes/shoes1380.jpg
bottlenecks/Clean clothes/Shoes/shoes679.jpg.txt,"0.0014422357, 0.0019922249, 0.8842667341, 0.0392056741, 0.0478464812, 0.0012822556, 0.0028481188, 0.0001574546, 0.0008284231, 0.0013336526, 0.0029351276, 0.0012001013, 0.0096012875, 0.0042135799, 4.29237261415E-05, 0.0008037158, 0.0039701532, 0.0007245364, 0.0931885391, 0.0474035516, 0.0020643438, 0.0066812704, 0.006494768, 2.38883912971E-05, 0.0001987536, 1.40762313094E-05, 2.06000731851E-05, 0.0017024506, 0.00169557, 0.0019972189, 0.0006377794, 0.0007747922, 0.8324076533, 5.65203044971E-05, 0.9755901694, 0.0004182507, 4.99047819176E-05, 2.75835718639E-05, 0.0211663917, 0.0026912049, 0.0199169833, 0.0060439347, 0.0099214651, 0.9633218646, 0.9480625391, 0.0175559223, 0.0782178193, 0.0002380993",Clean clothes/Shoes/shoes679.jpg
bottlenecks/Clean clothes/Shoes/shoes529.jpg.txt,"0.0017905196, 0.0152371479, 0.1143365577, 0.722861588, 0.0356261209, 0.009044542, 0.0237724632, 0.0019281565, 0.0038053093, 0.0158774648, 0.0148881525, 0.0038732525, 0.0141262654, 0.0025383902, 0.0198267419, 0.0004671914, 0.0295242835, 0.1321329772, 0.1308200955, 0.0907806754, 0.0116684055, 0.0062159053, 0.0205568504, 0.0003421408, 0.0019378531, 0.0002361083, 0.0006926042, 0.0004380448, 0.0021651005, 0.0009494241, 0.0075999103, 0.0042956881, 0.5596439242, 0.0039134449, 0.6396068335, 0.0603340864, 0.0116452668, 0.0034685554, 0.0838838145, 0.1971479505, 0.0341328643, 0.0769223347, 0.1168487221, 0.7311144471, 0.7417151332, 0.0437906086, 0.3146172166, 0.0036373397",Clean clothes/Shoes/shoes529.jpg
bottlenecks/Clean clothes/Shoes/shoes543.jpg.txt,"0.0018637322, 0.0066472143, 0.8299887776, 0.0087117013, 0.0959718004, 0.0011111153, 0.0202606637, 0.0013755608, 0.0037728071, 0.0147770541, 0.0016941015, 0.0015831913, 0.0088382298, 0.0005477568, 0.0020888611, 0.0007674369, 0.3256824613, 0.0186821502, 0.0626794994, 0.1725392342, 0.0620953254, 0.0118624736, 0.0061422307, 0.0001397584, 0.001398935, 5.83542641834E-05, 0.0004640948, 0.0026450688, 0.0042081578, 0.0049923328, 0.0010842422, 0.0041038585, 0.3212217689, 7.20527750673E-05, 0.905049324, 0.0781986266, 0.009549913, 0.0001242676, 0.0036143081, 0.0033915001, 0.0612478666, 0.0341951177, 0.2990794778, 0.9771698117, 0.2932704687, 0.090357177, 0.2334140539, 0.0002124959",Clean clothes/Shoes/shoes543.jpg
bottlenecks/Clean clothes/Shoes/shoes185.jpg.txt,"0.0025391285, 0.0243166927, 0.0954356417, 0.7804325223, 0.0191354733, 0.004749889, 0.0096797794, 0.0017378532, 0.0026050163, 0.0058205011, 0.0016451278, 0.0171402991, 0.0283688158, 0.0020480596, 0.0024060698, 0.0019391441, 0.0289777033, 0.0094180554, 0.3106863499, 0.2030498981, 0.0066229138, 0.0081328368, 0.0060315458, 0.000647107, 0.0006596596, 0.0007366478, 0.0001656158, 0.0004173014, 0.0045251735, 0.0003298388, 0.004589858, 0.0052309181, 0.4097785652, 0.0079764714, 0.0098085236, 0.0155067481, 0.0022321264, 0.0006765868, 0.9069559574, 0.0568436049, 0.0150710288, 0.0119421892, 0.0601628125, 0.094332926, 0.951812923, 0.0144864414, 0.1009086221, 0.0012554844",Clean clothes/Shoes/shoes185.jpg
bottlenecks/Clean clothes/Shoes/shoes1005.jpg.txt,"0.6590385437, 0.0192223042, 0.0469582379, 0.0098000122, 0.1556405872, 0.0194302052, 0.0281041674, 0.0067780656, 0.012470033, 0.0114135612, 0.0046000932, 0.0050882273, 0.0079276869, 0.0002651932, 0.0063648536, 0.0068981694, 0.1661849171, 0.0069582476, 0.5671522617, 0.0080787204, 0.104357034, 0.03598129, 0.0648164526, 0.0013260313, 0.0042415019, 0.0001717609, 0.0005244497, 0.013234023, 0.0004596977, 3.60324447684E-05, 0.0004173098, 0.0020103026, 0.0240500085, 5.09882629558E-05, 0.0005302534, 0.8292139769, 0.167865485, 0.0011298908, 0.0001158741, 0.0010934976, 0.0585965775, 0.0767137408, 0.892114222, 0.0656423345, 0.1478439718, 0.084211655, 0.3035436869, 0.0002363849",Clean clothes/Shoes/shoes1005.jpg
bottlenecks/Clean clothes/Shoes/shoes1154.jpg.txt,"0.0107176965, 0.0158869177, 0.1796093285, 0.0188298002, 0.1075118333, 0.1101105735, 0.4882389307, 0.0034585763, 0.0091157248, 0.0147370296, 0.0183077902, 0.014100966, 0.0014887158, 0.0007376467, 0.0063178469, 0.0008305386, 0.5155799389, 0.0894328356, 0.0289102029, 0.1153604239, 0.0127411261, 0.0092223007, 0.0093354518, 0.0001923929, 0.0033996066, 0.001538579, 0.0013192471, 0.0079073869, 0.0082261888, 0.0001182944, 0.0017195389, 0.0077574989, 0.1872390211, 0.0164897665, 0.0061881021, 0.7559590936, 0.0257226024, 0.0307917744, 0.0198616143, 0.1449870169, 0.0273615923, 0.0589376651, 0.3594036102, 0.0379471034, 0.1252403557, 0.2514516115, 0.4466826916, 0.0199820884",Clean clothes/Shoes/shoes1154.jpg
bottlenecks/Clean clothes/Shoes/shoes1893.jpg.txt,"0.0019289177, 0.0695658177, 0.0134832803, 0.8554991484, 0.0090446565, 0.0027259022, 0.0118744615, 0.0003822917, 0.001041607, 0.0046878066, 0.0017044722, 0.0040009497, 0.0172797479, 0.0002039086, 0.0061213304, 0.0004557093, 0.0157688595, 0.0385280252, 0.1313010901, 0.0873712301, 0.0038325614, 0.0011631136, 0.0041071493, 0.0004001455, 0.000226403, 0.000155942, 6.05732020631E-05, 0.000303183, 0.0025770583, 0.0001452516, 0.0075870361, 0.0025600228, 0.7039123774, 0.0420037583, 0.0893251374, 0.0269304644, 0.0018785605, 0.0029794178, 0.2593049407, 0.5775777698, 0.0103100752, 0.0465247743, 0.0383089371, 0.3618951142, 0.3042025864, 0.0259978026, 0.753370285, 0.0009582379",Clean clothes/Shoes/shoes1893.jpg
bottlenecks/Clean clothes/Shoes/shoes1748.jpg.txt,"0.5737193227, 0.2310576737, 0.0169088207, 0.0292904824, 0.1001399159, 0.0092963492, 0.0163058396, 0.0010872171, 0.0045336979, 0.005328251, 0.0041770702, 0.0013147232, 0.0024353208, 0.0005428729, 0.0030817559, 0.0007806633, 0.1263002306, 0.0387515165, 0.0277688224, 0.0338148475, 0.0311054438, 0.0047277724, 0.0389600694, 0.0051616239, 0.0126969181, 0.0014094835, 0.0007366149, 0.0011819965, 0.0006686508, 0.0004955116, 0.002563857, 0.0056208079, 0.6680358052, 0.0070213801, 0.020765584, 0.7539824247, 0.0953724235, 0.0170898996, 0.0227764733, 0.082991831, 0.0283324849, 0.0392488874, 0.4688040018, 0.1029616371, 0.529327333, 0.0982321203, 0.1815058738, 0.0061963103",Clean clothes/Shoes/shoes1748.jpg
bottlenecks/Clean clothes/Shoes/shoes189.jpg.txt,"0.0017012754, 0.0091212988, 0.0129631199, 0.9003052115, 0.002240902, 0.0075775203, 0.0120092724, 0.0001005271, 0.0006491297, 0.0022334356, 0.0017025154, 0.007051873, 0.0044262935, 0.0002551624, 0.0373579375, 0.0003045225, 0.0390456915, 0.0818592235, 0.3230092525, 0.2022791505, 0.0146777397, 0.0068726903, 0.0173138827, 0.0006980516, 0.0005445341, 0.0004669682, 8.21864086902E-05, 0.0006774814, 0.0008376372, 0.0002846432, 0.0165619124, 0.0053213057, 0.2894676328, 0.0047806492, 0.1425967664, 0.0966759622, 0.0036247999, 0.0055994759, 0.3729054332, 0.373816967, 0.0108470106, 0.095082283, 0.0738938078, 0.3106848001, 0.8628354669, 0.0350551829, 0.2031734586, 0.0010692375",Clean clothes/Shoes/shoes189.jpg
bottlenecks/Clean clothes/Shoes/shoes149.jpg.txt,"0.0024634702, 0.0066887317, 0.7134504318, 0.1014128327, 0.0201442931, 0.0090050371, 0.0806249678, 0.0016246962, 0.0023305169, 0.001076942, 0.0011038291, 0.0119909095, 0.0461645685, 0.0006738036, 0.0003319341, 0.0009130806, 0.0360396281, 0.0095727006, 0.3157236874, 0.1565398425, 0.0041794344, 0.0054692714, 0.0111096101, 0.0002823677, 0.0002731011, 0.0002830789, 0.0004137186, 0.0001795181, 0.0301026925, 7.28774175514E-05, 0.0005118399, 0.003493354, 0.425753206, 0.6787180901, 0.000551962, 0.0138881914, 0.0013017573, 0.0007571737, 0.2735385299, 0.0312443133, 0.0240656622, 0.0065615689, 0.023302231, 0.0151444916, 0.8414882421, 0.0387401655, 0.1864821017, 0.004621957",Clean clothes/Shoes/shoes149.jpg
bottlenecks/Clean clothes/Shoes/shoes597.jpg.txt,"0.0015283863, 0.0686554536, 0.4910821319, 0.2936984897, 0.0250410773, 0.002022496, 0.0140115712, 0.0015494522, 0.0039207162, 0.0347886123, 0.0082993219, 0.0265660658, 0.0178038217, 0.0043745316, 0.0048954743, 0.0017623539, 0.036737036, 0.0213059932, 0.2411510795, 0.0484672002, 0.0237983055, 0.0051940721, 0.0112931263, 5.78207400395E-05, 0.0010181426, 8.93131364137E-05, 0.0002625177, 0.0051197843, 0.0014293223, 0.0062154001, 0.0065307445, 0.0025287888, 0.5888013244, 1.83721567737E-05, 0.9909379482, 0.0010653504, 0.0001622102, 0.000067291, 0.0040950738, 0.0036536064, 0.0268753842, 0.0187269822, 0.0375967994, 0.9775281549, 0.4025195837, 0.0321413763, 0.6373628974, 0.0008746731",Clean clothes/Shoes/shoes597.jpg
bottlenecks/Clean clothes/Shoes/shoes1672.jpg.txt,"0.0166876446, 0.0187476706, 0.6469660401, 0.0095806103, 0.1615727842, 0.026743006, 0.0723222345, 0.0085023949, 0.0112471255, 0.013704122, 0.0058104657, 0.0012069367, 0.0032588691, 0.0017945219, 0.0008435271, 0.0010120994, 0.2831346691, 0.0566469319, 0.0323752761, 0.0383480974, 0.0309826713, 0.0084475838, 0.0437312052, 0.0005889141, 0.0027060444, 0.0016100714, 0.0016950207, 0.0068344418, 0.0007621704, 0.0008769286, 0.0061110137, 0.0092188651, 0.4759301245, 0.0006421827, 0.0036499938, 0.880127728, 0.089814961, 0.0024483723, 0.0044660647, 0.0188507661, 0.0172429401, 0.0279257782, 0.500059247, 0.054266762, 0.3725060523, 0.1724638939, 0.2655627728, 0.0011492912",Clean clothes/Shoes/shoes1672.jpg
bottlenecks/Clean clothes/Shoes/shoes1513.jpg.txt,"0.0014709875, 0.0009985019, 0.7747328877, 0.012797595, 0.0768768713, 0.0239995718, 0.0601335317, 0.0050489493, 0.0097246272, 0.0159080531, 0.0011970842, 0.0024078498, 0.0123238703, 0.0005425205, 0.0006674896, 0.0011696325, 0.5567246079, 0.0423312038, 0.0559675917, 0.0524918139, 0.0447621271, 0.006500727, 0.0191501155, 0.0012609332, 0.0009245015, 0.0002764288, 0.000836321, 0.0029801335, 0.0169608444, 0.0089154504, 0.0052652578, 0.0055465805, 0.1791054606, 0.0110681541, 0.0018908032, 0.6839225292, 0.2707770765, 0.0007498424, 0.0179202128, 0.0136713618, 0.0440496132, 0.0423041396, 0.7170277238, 0.0363663547, 0.2480840832, 0.0481220074, 0.2494029701, 0.0007093624",Clean clothes/Shoes/shoes1513.jpg
bottlenecks/Clean clothes/Shoes/shoes319.jpg.txt,"0.006484787, 0.0063131, 0.6978215575, 0.0021907894, 0.0449134447, 0.0120627899, 0.193501547, 0.0032011485, 0.0114189358, 0.005711047, 0.0050167423, 0.004443191, 0.0045186458, 0.000883744, 0.0004416942, 0.001076789, 0.6968265176, 0.0142940814, 0.0441255122, 0.0394756086, 0.0153058888, 0.0061916416, 0.0076698046, 6.92116227583E-05, 0.0015824087, 0.0002177513, 0.0005604679, 0.0084831314, 0.0024144617, 0.0001721156, 0.0005824158, 0.002634516, 0.1593944281, 0.009185072, 0.0044050976, 0.8698295951, 0.0943114311, 0.0041234824, 0.0089893648, 0.0091560055, 0.0626143962, 0.015836671, 0.603736043, 0.0527350493, 0.0825504437, 0.3353555501, 0.2277210057, 0.0018643858",Clean clothes/Shoes/shoes319.jpg
bottlenecks/Clean clothes/Shoes/shoes1614.jpg.txt,"0.4437953532, 0.0128368363, 0.0817016736, 0.0199379455, 0.1097443327, 0.0375648588, 0.1762680709, 0.0139654893, 0.0280591697, 0.0127450721, 0.0029899688, 0.0048775468, 0.0126540177, 0.0004171943, 0.0119063696, 0.0305361096, 0.376791954, 0.099061802, 0.054609891, 0.0255472995, 0.0554337725, 0.0163650271, 0.2444382608, 0.038086433, 0.007404834, 0.0008834999, 0.0019369505, 0.0257017892, 0.0029941353, 0.0003901288, 0.0196257699, 0.006962765, 0.0237656124, 0.0003398876, 0.0007970799, 0.789799571, 0.2019970119, 0.0022975961, 0.0007464173, 0.0040223883, 0.0442007966, 0.0493960492, 0.9564156532, 0.0129933404, 0.2013379931, 0.1256654412, 0.2826013267, 0.0019319684",Clean clothes/Shoes/shoes1614.jpg
bottlenecks/Clean clothes/Shoes/shoes1338.jpg.txt,"0.0369831845, 0.0033674201, 0.5137749314, 0.0021245163, 0.0675527602, 0.0256092101, 0.3190375566, 0.0015770155, 0.0073199375, 0.0041187019, 0.0011973447, 0.0135175828, 0.0010485701, 0.0003080093, 3.49463989551E-05, 0.0024282297, 0.7020998597, 0.002489852, 0.0949619263, 0.007053527, 0.0160719752, 0.0725839362, 0.0540991835, 0.0004216168, 0.001795948, 0.0003495903, 0.000819623, 0.0322618224, 0.0015827761, 1.29468535306E-05, 0.000296857, 0.0029169512, 0.0101814419, 0.0004897902, 0.0001209282, 0.8812975883, 0.1109793186, 0.0041642338, 0.0017990347, 0.0011490851, 0.180675, 0.0506383404, 0.8104763031, 0.0267973412, 0.1130762994, 0.2936574221, 0.2057562172, 0.0031297007",Clean clothes/Shoes/shoes1338.jpg
bottlenecks/Clean clothes/Shoes/shoes202.jpg.txt,"0.0013377324, 0.0131990612, 0.0994035155, 0.8263934255, 0.0048683658, 0.0079389429, 0.0103084045, 0.0003614041, 0.0007277066, 0.002076477, 0.001013367, 0.0095517943, 0.016505288, 0.0004789526, 0.0056305011, 0.0002049584, 0.0518642403, 0.0515598357, 0.2997256815, 0.0810557157, 0.0066300081, 0.0032401877, 0.0191340428, 0.0018374234, 0.0001647002, 7.39686220186E-05, 5.85234811297E-05, 0.000174073, 0.0021787586, 0.0003535431, 0.0046138116, 0.0019384095, 0.4753970802, 0.0243636165, 0.0662258938, 0.0573546924, 0.0042030453, 0.0006434573, 0.6745545864, 0.172654599, 0.014363287, 0.0187290106, 0.0604524426, 0.1238151342, 0.8968623281, 0.0184624474, 0.1637260616, 0.0005849266",Clean clothes/Shoes/shoes202.jpg
bottlenecks/Clean clothes/Shoes/shoes775.jpg.txt,"0.0007420153, 0.0016588825, 0.8552978039, 0.0539088175, 0.0263406839, 0.0013712903, 0.0022901257, 0.0001178688, 0.0004377957, 0.0034753538, 0.0035337538, 0.0062402156, 0.0352754556, 0.0077944472, 0.0001251405, 0.0013903773, 0.0035146337, 0.000147747, 0.0503041074, 0.0186900888, 0.0030621346, 0.0023247255, 0.0051597888, 3.16955379276E-06, 0.0003138369, 5.34081118531E-06, 6.02017371421E-06, 0.0025622831, 0.0008570497, 0.0008949082, 0.0001577249, 0.0004792214, 0.9115172029, 3.59032928827E-05, 0.9692994356, 0.00024954, 3.51897942892E-05, 2.59043554252E-05, 0.0296200644, 0.0007338591, 0.0060004923, 0.004543534, 0.0155084897, 0.9905381203, 0.9287738204, 0.0117211519, 0.1164219826, 0.0003529238",Clean clothes/Shoes/shoes775.jpg
bottlenecks/Clean clothes/Shoes/shoes1918.jpg.txt,"0.0030458851, 0.0025090373, 0.8352051973, 0.0576625094, 0.0370485671, 0.0016451782, 0.0324331224, 0.0002305075, 0.0004343813, 0.0170810819, 0.0027862268, 0.000777385, 0.007205029, 0.0002677488, 0.0014520253, 0.000216191, 0.0753082633, 0.0153357219, 0.0242940504, 0.0628109053, 0.0014537293, 0.0005119339, 0.0020725473, 4.99606576341E-05, 0.0009592574, 0.0001020114, 0.0001930128, 0.0006233982, 0.0009445567, 5.95314595557E-05, 3.39577127306E-05, 0.0019882796, 0.8132588267, 0.0467585884, 0.3064523637, 0.1009741649, 0.011967767, 0.0117654279, 0.0395037346, 0.4825780094, 0.0135722123, 0.0180414543, 0.0577247143, 0.7593501806, 0.3244166076, 0.0800569057, 0.6974932551, 0.0010308537",Clean clothes/Shoes/shoes1918.jpg
bottlenecks/Clean clothes/Shoes/shoes2149.jpg.txt,"0.0012195471, 0.0022911509, 0.8323215246, 0.0585061423, 0.031787876, 0.001392831, 0.0052728797, 0.0002712975, 0.0006274563, 0.0037439433, 0.0009138191, 0.0145870587, 0.0461858772, 0.0001657749, 7.62124254834E-05, 0.0006367086, 0.0644067004, 0.0142016588, 0.135116905, 0.0945125446, 0.0071050562, 0.0013422895, 0.0061323117, 0.0007720832, 0.0002733735, 0.0002396465, 0.0001109871, 0.0008004658, 0.0227407329, 0.0005750169, 0.0010170231, 0.0013740017, 0.6492791772, 0.1539395005, 0.0050490517, 0.0327045582, 0.0124623077, 0.000612787, 0.7167101502, 0.0785216615, 0.0305808708, 0.010333335, 0.0474628955, 0.067841053, 0.9074178338, 0.0181120057, 0.0388899557, 0.0015171639",Clean clothes/Shoes/shoes2149.jpg
bottlenecks/Clean clothes/Shoes/shoes472.jpg.txt,"0.0010432588, 0.0467095859, 0.0567667633, 0.7381112576, 0.0233277101, 0.0095305759, 0.0136551373, 0.0006176718, 0.0026590838, 0.0116619151, 0.0036252211, 0.0386505537, 0.0194020569, 0.0033651495, 0.0296327043, 0.0012413162, 0.0083554434, 0.0359606221, 0.4729611278, 0.0517508276, 0.0118610719, 0.0018945372, 0.003448023, 9.83907812042E-05, 0.0001697876, 4.15814974986E-05, 6.67239073664E-05, 0.0004588514, 0.0003506728, 0.0047593587, 0.0090259565, 0.0016976626, 0.3970993459, 0.000054193, 0.9752134681, 0.0015568966, 9.41917533055E-05, 5.84527551837E-05, 0.0044077458, 0.0186150465, 0.0110889962, 0.0247620419, 0.0319344215, 0.9605475664, 0.3021959364, 0.0125172306, 0.6379494071, 0.0005232887",Clean clothes/Shoes/shoes472.jpg
bottlenecks/Clean clothes/Shoes/shoes851.jpg.txt,"0.0054130638, 0.0136315227, 0.4957205653, 0.1604243964, 0.2275573015, 0.0047768299, 0.0141572142, 0.0003268891, 0.0045837406, 0.0155717265, 0.0087880539, 0.005385852, 0.0310401861, 0.0086793406, 0.0007182828, 0.0032250027, 0.0093513886, 0.0021403134, 0.0851926059, 0.0776094124, 0.0028520753, 0.01069488, 0.0065882523, 2.99301082123E-05, 0.0002740271, 2.30151017604E-05, 1.76418143383E-05, 0.0011245923, 0.0007765031, 0.0002602972, 0.002028706, 0.0009140153, 0.8001223803, 0.000037456, 0.9809985757, 0.0013849371, 7.40848190617E-05, 4.42568016297E-05, 0.0102224387, 0.0072382493, 0.0127839874, 0.0147861158, 0.0259307642, 0.9654400349, 0.8266767263, 0.0212413482, 0.3407234251, 0.0002872389",Clean clothes/Shoes/shoes851.jpg
bottlenecks/Clean clothes/Shoes/shoes2159.jpg.txt,"0.0134678809, 0.0213585347, 0.4541178346, 0.1507621258, 0.0355527662, 0.1612742096, 0.066391468, 0.0067000492, 0.0048588347, 0.0100396983, 0.0142356353, 0.0407378525, 0.0121558597, 0.0057701301, 0.0004454607, 0.0021316381, 0.0445394106, 0.0192828346, 0.090623565, 0.1359531283, 0.0086759599, 0.0134828296, 0.0131272944, 0.0004750363, 0.0015619409, 0.0008175751, 0.0004502522, 0.0046208282, 0.0030478407, 0.0009061398, 0.0017944427, 0.0073591587, 0.6532818079, 0.0030393659, 0.0133273201, 0.1536554247, 0.0096647618, 0.0031879162, 0.7062197328, 0.110905461, 0.0424539596, 0.0277700182, 0.1401581764, 0.0813681483, 0.9027721882, 0.0289275143, 0.0704166517, 0.0025101188",Clean clothes/Shoes/shoes2159.jpg
bottlenecks/Clean clothes/Shoes/shoes1216.jpg.txt,"0.9105415344, 0.045914568, 0.0038418178, 0.0014956123, 0.0230388623, 0.0032908258, 0.0032392933, 0.0009352603, 0.0041938485, 0.0005565081, 0.000501454, 0.0015661675, 0.0002885394, 0.0001359754, 5.29775570612E-05, 0.0004067342, 0.0915840641, 0.0046760147, 0.0238733161, 0.0287300162, 0.0066610016, 0.0040934267, 0.0520468727, 0.0002186171, 0.0025335641, 0.0006238829, 0.000552636, 0.018777024, 0.000227635, 6.97358609614E-06, 0.002399523, 0.0012643574, 0.7617310286, 0.0005719034, 0.0001840822, 0.9834960103, 0.0102699231, 0.0020510068, 0.0014300675, 0.0019970189, 0.054446958, 0.0292935334, 0.528952539, 0.0321111679, 0.7744458318, 0.1437368989, 0.0749365017, 0.0038162868",Clean clothes/Shoes/shoes1216.jpg
bottlenecks/Clean clothes/Shoes/shoes1184.jpg.txt,"0.0016102614, 0.0043718209, 0.5557821393, 0.0044653299, 0.3669818938, 0.004885559, 0.0406295434, 0.0034556489, 0.0012836152, 0.0067640287, 0.0013074888, 0.0025631292, 0.0039665899, 0.001714067, 7.39408787922E-05, 0.0001449946, 0.2008174658, 0.0255229753, 0.0386214182, 0.0720792189, 0.010865882, 0.0031480282, 0.0096023027, 0.0004370938, 0.0022611567, 0.00014915, 0.0010107741, 0.0022635527, 0.0047236411, 0.0001475119, 0.0009565911, 0.0011721132, 0.6262211204, 0.0145924324, 0.0984949172, 0.5644655228, 0.0304239262, 0.0050983462, 0.0869776383, 0.1999471784, 0.0804030299, 0.0151367122, 0.1350793988, 0.4515118599, 0.6245925426, 0.0764411762, 0.1594750434, 0.0045767133",Clean clothes/Shoes/shoes1184.jpg
bottlenecks/Clean clothes/Shoes/shoes2140.jpg.txt,"0.003501808, 0.0934525281, 0.199984625, 0.4302243888, 0.1170460135, 0.018758975, 0.0733799785, 0.0055927308, 0.0039035603, 0.012951619, 0.0016361874, 0.0140637774, 0.0229582768, 0.0007913109, 0.0008684511, 0.0008858232, 0.0698638782, 0.0276883878, 0.0643566623, 0.7435489297, 0.0105944946, 0.0016156138, 0.0190983191, 0.0001221086, 0.001567853, 0.0010694006, 0.0005469234, 0.0007192184, 0.0061123711, 0.000041432, 0.001630635, 0.0051823617, 0.0462414138, 0.1899073869, 0.0057538711, 0.1846167445, 0.0252053235, 0.0162496809, 0.2585498989, 0.319717139, 0.053799469, 0.0335573107, 0.1277549416, 0.0133221261, 0.3103241622, 0.117314063, 0.6203869581, 0.0183006525",Clean clothes/Shoes/shoes2140.jpg
