,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber,dir
1753,bottlenecks/Unlabelled Clothes/Shoes/shoes784.jpg.txt,0.00820358,0.0004211702,0.5173489451,0.0038397314,0.3917635977,0.0034940841,0.0582772791,0.0003606559,0.0054383385,0.0011311572,0.0006176292,0.000234389,0.0002163738,0.0006849427,2.9656872357009E-05,0.007938385,0.9271697402,0.0003204752,0.0149331167,0.007054429,0.0055651991,0.0146524161,0.0057846732,0.000149301,0.0010080867,1.47706941788783E-05,0.0003508473,0.0016214468,0.0004828613,6.39224017504603E-05,4.55111859309909E-08,0.0016864222,0.01914219,0.0001601598,0.0030528468,0.4134410918,0.5817907453,0.0008941726,0.0001587052,0.0005023582,0.0415063463,0.0255345423,0.6495521069,0.3842949271,0.2241498679,0.0385164693,0.0214992203,0.0049399701,Unlabelled Clothes/Shoes/shoes784.jpg
1754,bottlenecks/Unlabelled Clothes/Shoes/shoes1077.jpg.txt,0.004541039,0.0005435371,0.8220784068,0.1422001272,0.0133365933,8.78468345035799E-05,0.0021172783,0.0002272545,0.0002956499,0.0001930471,0.0001574891,0.0002931777,0.0113157118,0.0023132942,7.28661398170516E-05,0.0002266098,0.0838113874,0.0001102488,0.1920620799,0.0548064969,0.0119152945,0.0016738275,0.0094964849,1.93867999769282E-05,0.000582288,0.0001750627,9.00706727406941E-05,0.000006923,0.0004306031,1.22986839414807E-05,1.34020563535842E-08,0.0004644871,0.6443430185,0.7603046298,0.009800531,0.0529097356,0.0347623229,0.0007049407,0.1276156008,0.0139023289,0.0056129582,0.0009095641,0.0471938662,0.0431450009,0.6661464572,0.0360630155,0.0594621897,0.0021024575,Unlabelled Clothes/Shoes/shoes1077.jpg
1755,bottlenecks/Unlabelled Clothes/Shoes/shoes3046.jpg.txt,0.0197174791,0.002659085,0.7425816059,0.0229198337,0.1460911632,0.003025885,0.0035070514,0.0001304318,0.002137077,0.0019910992,0.0004582993,0.0479581133,0.0024362814,0.0037277648,0.0002245186,0.0004343315,0.7997850776,2.11815022339579E-05,0.0540627651,0.0046142275,0.0042320769,0.0029921543,0.0043868069,0.0004524035,0.0002363532,1.8432834849591E-06,0.0001788908,5.78907529416028E-05,0.000272374,1.0351993751101E-07,6.85934142818923E-10,4.0224189433502E-05,0.128665626,0.0002314131,0.2874868214,0.4938113093,0.2007310688,0.0031574441,0.0112137664,0.0033681588,0.0203829575,0.0056416839,0.2717762589,0.7341840267,0.0229239985,0.1198817268,0.0634382516,0.0047822366,Unlabelled Clothes/Shoes/shoes3046.jpg
1756,bottlenecks/Unlabelled Clothes/Shoes/shoes1107.jpg.txt,0.0090798987,0.0001553145,0.3617581129,0.0036246879,0.3057532609,0.0110918749,0.2940991819,0.0016876237,0.0026848491,0.0025401572,0.0001815519,0.0043589291,0.0024098903,0.0002312277,0.000023843,0.0003195658,0.6247335672,4.3921925680479E-05,0.0154287266,0.0139888935,0.0526446402,0.0102982428,0.1318554282,0.001375102,0.0071254671,2.15411582757952E-05,0.0001338021,0.0015088333,0.0004907632,0.000000404,1.91975004781852E-08,0.0004086841,0.1399419904,0.0001196214,0.0121583678,0.1612422168,0.8204602003,0.0046862951,0.0001177903,0.0012154924,0.0512665808,0.0016717908,0.5234616399,0.6001009345,0.0027597565,0.174730733,0.0945324451,0.0026787336,Unlabelled Clothes/Shoes/shoes1107.jpg
1757,bottlenecks/Unlabelled Clothes/Shoes/shoes255.jpg.txt,0.0012839285,0.0070039909,0.0780569613,0.0759026185,0.1950637549,0.2426009178,0.0114017902,0.022000093,0.0334075354,0.1202198565,0.0060878866,0.0141053814,0.0067804572,0.0321283676,0.0319756866,0.1219807789,0.3494057655,0.0177371316,0.0538469739,0.0026975402,0.2618060112,0.0305233095,0.0335216373,0.1063070148,0.0015222806,0.0002106955,0.0006115346,0.0080100242,0.0195542388,0.1026117951,0.0005044939,0.0037499117,0.0073796515,0.000044886,0.008359286,0.1510949433,0.8397051096,0.0001505658,0.0001031078,0.0005420838,0.0355632305,0.1291386634,0.9650998116,0.3439188898,0.0162495244,0.013332095,0.5440665483,0.0009932612,Unlabelled Clothes/Shoes/shoes255.jpg
1758,bottlenecks/Unlabelled Clothes/Shoes/shoes2517.jpg.txt,0.0083393538,0.0001860752,0.5366355181,0.012283803,0.2565806508,0.0037515501,0.0319144353,0.0030725691,0.0123196524,0.0195325557,0.0008676738,0.0211031958,0.0431908481,0.0013911321,0.0009808124,0.0478501692,0.874966085,0.0003417401,0.0056092506,0.005346464,0.0341323987,0.00952625,0.0336544476,0.0009773214,0.0006158553,4.82790983369341E-06,7.57546440581791E-05,0.0078436313,0.0090578757,0.0006244783,0.000005333,0.0007528405,0.0164655671,8.87212736415677E-05,0.0015219398,0.0872653201,0.9109225273,4.99594789289404E-05,3.59302866854705E-05,0.0001156177,0.0284970626,0.0408612639,0.942858696,0.7359905839,0.0160105005,0.1366642565,0.1691273302,0.0006273121,Unlabelled Clothes/Shoes/shoes2517.jpg
1759,bottlenecks/Unlabelled Clothes/Shoes/shoes2272.jpg.txt,0.0004068154,0.0001769244,0.8706976771,0.0881431177,0.0164963398,0.0004546116,0.0075347819,0.0004263998,9.1782450908795E-05,0.0004459734,6.90328452037647E-05,0.0013176248,0.0121666174,0.0013782257,2.34604885918088E-05,0.0001706106,0.0083226571,0.0001209258,0.0321262516,0.0248869285,0.0020991059,0.0009510172,0.0010338326,4.38272509200033E-05,1.13783198685269E-05,2.47222615143983E-05,1.64428074640455E-05,0.000022005,0.0028775705,6.88414002070203E-05,4.3657528294716E-06,0.0001066351,0.9272834659,0.1724899709,0.013561747,0.0051569953,0.0005387153,4.55374574812595E-05,0.7890681028,0.0191389658,0.0210651457,0.0026120923,0.0184127819,0.2725510299,0.9525963068,0.0069030728,0.1297878325,0.0005445472,Unlabelled Clothes/Shoes/shoes2272.jpg
1760,bottlenecks/Unlabelled Clothes/Shoes/shoes3120.jpg.txt,0.0017052456,0.0004675513,0.0191460736,0.8742143512,0.0164606497,0.0006144988,0.0064307265,0.0004696289,0.000254764,0.0058129434,0.0008521188,0.0099095758,0.0630083233,9.42164042498916E-05,0.0002618383,0.0002975212,0.1418561339,5.58283027203288E-05,0.0461614616,0.7344633341,0.0010284146,0.0014178193,0.0033311294,0.0003216213,2.9656494007213E-05,0.000042271,1.98706311493879E-05,2.34838134929305E-05,0.0007849456,8.53229448694037E-06,1.48541198541352E-06,0.0002354906,0.0702186674,0.6745882034,0.0424960926,0.0304373167,0.006581631,0.0022131826,0.1403831393,0.1033004522,0.0096169021,0.0047031534,0.0398681425,0.2096897364,0.0348201394,0.070151709,0.5586649179,0.0054887827,Unlabelled Clothes/Shoes/shoes3120.jpg
1761,bottlenecks/Unlabelled Clothes/Shoes/shoes282.jpg.txt,0.0075168037,0.0268058255,0.033560209,0.7641285062,0.0365411825,0.0041376934,0.0197536647,0.0023348068,0.0053197937,0.028483022,0.0032787148,0.0349821486,0.0201927498,0.0007672278,0.0085222824,0.0036753374,0.2963241935,0.0141770188,0.1203193665,0.3018085361,0.0135625508,0.0150006078,0.0185022112,0.0019002251,0.0010375431,0.0040329499,0.001081586,0.0009578954,0.010238233,0.0021422817,0.0011179372,0.0120999105,0.1856969148,0.1999859959,0.1116255373,0.2620402575,0.2336006612,0.017224472,0.0241297372,0.1513933241,0.0183587987,0.084848091,0.1755227745,0.418166548,0.1652522683,0.0281138867,0.7068746686,0.0017261773,Unlabelled Clothes/Shoes/shoes282.jpg
1762,bottlenecks/Unlabelled Clothes/Shoes/shoes932.jpg.txt,0.0086835176,0.0001670306,0.8466766477,0.0134970555,0.0159219299,0.0028217034,0.0788508505,1.54749286593869E-05,0.000508583,0.0003911762,0.0012875356,0.0005596807,0.0298576057,0.0004708662,0.000007617,0.0002827144,0.4820934236,1.88893118320266E-05,0.0470228754,0.0026661789,0.0175602585,0.0624875128,0.1891800165,1.34535321194562E-05,0.0011718534,7.48622333048843E-05,0.0001953074,0.0012262129,2.81928660115227E-05,1.5050201085387E-08,4.33471203376001E-10,0.0017258469,0.1945350319,0.1978513002,0.0013076795,0.0210083667,0.0035797134,0.7219382524,0.0151924044,0.0391222723,0.0366092697,0.0001542682,0.0296102557,0.0222582687,0.0534644909,0.0609425455,0.024065746,0.8201325536,Unlabelled Clothes/Shoes/shoes932.jpg
1763,bottlenecks/Unlabelled Clothes/Shoes/shoes2193.jpg.txt,0.0036511587,0.005907977,0.4510115683,0.4570713341,0.0529267155,0.0011341362,0.0048086629,0.0001965103,0.0015350095,0.004250607,0.0026545741,0.0011991141,0.0082068155,0.0045938543,0.0007494467,0.000102536,0.1274520606,0.0036531456,0.1884663254,0.0530103259,0.0093812533,0.0017821396,0.0081002982,0.0001890653,0.0004957311,0.0019567467,0.0007423564,5.89782066526823E-05,0.0012350545,5.43964197277091E-05,5.02557611525844E-07,0.0014894857,0.6019321084,0.8700062633,0.0015846875,0.0055148597,0.0083954223,0.007535249,0.0269971211,0.0799663588,0.01076141,0.0023000424,0.0164502822,0.0676852912,0.6759867668,0.0140134543,0.1417234242,0.0305827186,Unlabelled Clothes/Shoes/shoes2193.jpg
1764,bottlenecks/Unlabelled Clothes/Shoes/shoes2.jpg.txt,0.0108035831,0.0002817978,0.3964923322,0.0208486114,0.0896362364,0.0344301462,0.0251640864,0.0021792275,0.0087053208,0.2692992091,0.0020004108,0.0082527129,0.0233771019,0.0149830617,0.0155767184,0.0779693276,0.4707545042,0.0032305364,0.0296650585,0.045626808,0.087063998,0.0481337048,0.0594098791,0.0068041561,0.0020629875,0.000069272,0.0017952183,0.0137024084,0.0074087479,0.0104754837,0.0001349545,0.0109093543,0.2027530223,0.0002796547,0.0061304737,0.4372928143,0.5541433096,0.0003380299,0.0005904182,0.0012253518,0.0140818525,0.1598874629,0.9085050821,0.2348156571,0.1960514784,0.0400904492,0.1232267991,0.0006855789,Unlabelled Clothes/Shoes/shoes2.jpg
1765,bottlenecks/Unlabelled Clothes/Shoes/shoes2655.jpg.txt,0.0006900261,0.0003856245,0.4045268893,0.5312939882,0.0011620024,0.0004299028,0.0019716418,6.40692305751145E-05,0.0001198004,0.0016665248,0.0002430404,0.0065406859,0.0500145592,0.0002164466,0.0001477801,0.0005270123,0.0073123332,0.0005042868,0.0368626639,0.0459844097,0.0011735043,0.003744639,0.0039222096,4.45071236754302E-05,2.36822761507938E-05,7.71856794017367E-05,1.01970890682423E-05,9.8016535048373E-05,0.0011285997,0.0002646919,5.03065566590522E-05,0.000369393,0.8984293342,0.0197633747,0.0063009085,0.0013237307,0.0002120452,4.66734782094136E-05,0.9639433622,0.0084099555,0.0150139648,0.0116657978,0.0109253824,0.2910105586,0.9934652448,0.0081064114,0.0323600508,0.0003408918,Unlabelled Clothes/Shoes/shoes2655.jpg
1766,bottlenecks/Unlabelled Clothes/Shoes/shoes106.jpg.txt,0.0152259097,0.0016040233,0.3574243486,0.5221776962,0.0362476185,0.0004779993,0.0498464331,0.0003272227,0.000651083,0.0015950977,0.0027743066,0.0008796475,0.0090680541,0.0010121466,0.0002005908,0.0004878051,0.2374289036,0.0008978631,0.044090949,0.2773997784,0.0035615142,0.0010172651,0.0037836614,0.0001003275,0.0001330329,0.0010344136,6.73356189508922E-05,7.24604033166543E-05,0.0014829076,7.0134215093276E-06,2.52788890975353E-06,0.0029808804,0.4259390831,0.9200033545,0.0035495341,0.0118367523,0.0023381046,0.0016530829,0.0400389358,0.0205801893,0.0127042569,0.0055307727,0.0223632734,0.1203376129,0.3781526983,0.0226455797,0.3187021911,0.0055525308,Unlabelled Clothes/Shoes/shoes106.jpg
1767,bottlenecks/Unlabelled Clothes/Shoes/shoes2756.jpg.txt,0.3633884788,0.1899481714,0.0168677792,0.1452011913,0.0833164826,0.0088164238,0.0148818279,0.0074077793,0.0717118904,0.046170868,0.0050830455,0.0153760314,0.0013138816,0.0031608914,0.0175763406,0.0097789215,0.1838608384,0.003578413,0.019181028,0.0173232108,0.0461006276,0.0639729649,0.0109061664,0.0138180042,0.0197923854,0.0020809653,0.001559396,0.001405453,0.0003672523,0.0005354778,3.44380259775789E-06,0.0110841384,0.6044302583,1.75476270669606E-05,0.0181004349,0.533972621,0.4360456765,0.0033640023,0.0001712755,0.0083285039,0.0444446132,0.0443734042,0.8737800121,0.631211102,0.1256151199,0.1117213666,0.1669525206,0.0023994194,Unlabelled Clothes/Shoes/shoes2756.jpg
1768,bottlenecks/Unlabelled Clothes/Shoes/shoes1522.jpg.txt,0.0149369035,0.0196074322,0.0470515974,0.0715439022,0.0238477364,0.0267811716,0.0337414704,0.0036239517,0.0288174432,0.415659368,0.021666564,0.0434115231,0.0152801303,0.0130723817,0.0370416977,0.183916688,0.085532628,0.0033174304,0.4049775898,0.1472755224,0.1743659824,0.0693478137,0.0697329715,0.0098107578,0.0057549146,0.0002103767,0.0028230688,0.0137672666,0.002458639,0.0011467668,3.96314098907169E-05,0.0038444495,0.0055941399,0.0004841936,0.0047158622,0.7237039208,0.2551912963,0.0135038877,0.0001439361,0.0022568949,0.0174943637,0.0685630068,0.8667585254,0.1490924209,0.0224293824,0.0220048297,0.2608712614,0.0204132628,Unlabelled Clothes/Shoes/shoes1522.jpg
1769,bottlenecks/Unlabelled Clothes/Shoes/shoes3193.jpg.txt,0.000411052,0.0008252236,0.2399806976,0.4844889343,0.0416998491,0.0166026969,0.0145416204,0.003034129,0.002294732,0.0253996179,0.0037081481,0.0068051936,0.141458571,0.0158011895,0.0014050939,0.0015433197,0.4147565067,0.0007976663,0.063921012,0.1219502166,0.0559997372,0.0017622637,0.0179130081,0.0008632655,0.0001769061,0.0007068563,0.0002069095,0.0001210745,0.0052062119,0.0010385092,3.08904091070872E-05,0.0023107196,0.3122381866,0.4837650061,0.0128043788,0.1358736604,0.1127327234,0.0024820443,0.0417489111,0.210593313,0.0151375867,0.0231208634,0.2660528421,0.0814044401,0.1629897356,0.0453482866,0.4259511232,0.0012867301,Unlabelled Clothes/Shoes/shoes3193.jpg
1770,bottlenecks/Unlabelled Clothes/Shoes/shoes860.jpg.txt,0.003277363,3.20358376484364E-05,0.3770876825,0.0693428367,0.5102049708,0.0012140071,0.0088589797,0.0002257483,0.0002458993,0.0054560401,0.0004787591,0.0009543125,0.0222383607,0.0001529162,2.106255851686E-05,0.0002090929,0.2339159101,7.07200597389601E-05,0.0363711417,0.0036413432,0.0016084648,0.0008016171,0.0112705687,5.16185173182748E-05,0.0002056542,0.0002617171,8.5986357589718E-05,0.0001304606,0.0006683443,4.20391188526992E-06,0.000000178,0.000156241,0.710755825,0.7975119352,0.0029883487,0.0399992913,0.0257913135,0.0035696016,0.1013660431,0.0287734717,0.0209210906,0.0036428343,0.1499381512,0.1293592453,0.3609907031,0.0629599616,0.285921663,0.002617121,Unlabelled Clothes/Shoes/shoes860.jpg
1771,bottlenecks/Unlabelled Clothes/Shoes/shoes826.jpg.txt,0.0001122392,5.33813181391452E-05,0.0152331814,0.9121783972,0.0041540759,7.83585928729735E-05,0.0013273774,5.8109566452913E-05,6.67813947075047E-05,0.0032448133,0.0001517398,0.0027204943,0.0601041131,0.0002075996,8.64116591401398E-05,0.0002229893,0.1685923189,0.0005877124,0.2115665674,0.1651749611,0.0112111215,0.00322153,0.0164899956,0.0001887581,9.84333382803015E-05,0.0010892134,7.77446766733192E-05,0.0001758257,0.0021389415,0.0002066092,7.71860595705221E-06,0.0022606186,0.4169119298,0.9240529537,0.001325006,0.0018227505,0.00066463,0.001475333,0.0573201999,0.0133391861,0.0094294418,0.0119196037,0.0086400434,0.1428109109,0.3815861344,0.0158601869,0.5434231758,0.0033218311,Unlabelled Clothes/Shoes/shoes826.jpg
1772,bottlenecks/Unlabelled Clothes/Shoes/shoes2228.jpg.txt,0.0076853037,0.001786837,0.3288769126,0.0339960605,0.4883231819,0.0092462339,0.0234112963,0.0065229824,0.0077741826,0.0641503036,0.0024615671,0.0018822289,0.0044848993,0.013834727,0.0018178191,0.0037455675,0.5157784224,0.0013292214,0.0299055446,0.0200330429,0.1998826116,0.0182263963,0.0278082937,0.008830823,0.0007929695,0.0003679064,0.0016112403,0.0039867116,0.004080995,0.0187315121,0.000001896,0.0061140833,0.1425183117,0.0007732697,0.0062106419,0.3192348182,0.6698634028,0.00023205,0.0009353138,0.0027504985,0.0463152975,0.0153164836,0.6535669565,0.3002507091,0.1909324676,0.018948026,0.1244198456,0.0005531661,Unlabelled Clothes/Shoes/shoes2228.jpg
1773,bottlenecks/Unlabelled Clothes/Shoes/shoes1181.jpg.txt,0.0140709234,0.000044836,0.7098923922,0.0754170716,0.1503747404,0.0003324244,0.0103507247,7.77111272327602E-05,0.0006210108,8.54505415190943E-05,0.0007116421,0.0007001616,0.0356709734,0.0006960466,8.28513293527067E-06,0.0009455478,0.3952583671,1.12047637230717E-05,0.1565781385,0.0016768036,0.0019607651,0.002999922,0.0135530839,5.81729727855418E-06,9.26481225178577E-05,9.23017523746239E-06,2.16397456824779E-05,2.49405184149509E-05,2.24714513024082E-05,4.34121361081452E-08,7.04126534856187E-10,7.20152966096066E-05,0.4277129769,0.6319165826,0.0111575266,0.0527527407,0.0180723891,0.0102596255,0.2687922418,0.0070487992,0.0271325745,0.0001027462,0.024703078,0.0943914205,0.5020694733,0.053414613,0.0079534464,0.0236794315,Unlabelled Clothes/Shoes/shoes1181.jpg
1774,bottlenecks/Unlabelled Clothes/Shoes/shoes1911.jpg.txt,0.0061929822,8.04976807557978E-05,0.708912909,0.1049622223,0.1387068331,0.0003366825,0.0095649539,0.0002294946,0.0004066941,0.000353667,0.0007412488,0.0010211912,0.0266899858,0.0013016495,3.7574784073513E-05,0.000461424,0.1061647087,8.34356906125322E-05,0.0254489239,0.0032424703,0.0007360141,0.0008913508,0.0085783424,0.000001847,0.0001651074,3.33263269567396E-05,5.8963614719687E-05,1.02844524008106E-05,0.0014041176,2.32414981837792E-06,0.000000017,0.0001702536,0.8530084491,0.8743738532,0.0008692282,0.0102977194,0.0050370125,0.0003168435,0.1000211239,0.0090842228,0.0111946082,0.000439209,0.1191092581,0.0674836487,0.5996174216,0.0400456376,0.130622074,0.0008985162,Unlabelled Clothes/Shoes/shoes1911.jpg
1775,bottlenecks/Unlabelled Clothes/Shoes/shoes1773.jpg.txt,0.0013336324,0.000009093,0.9712821841,0.0008504079,0.0024710277,0.0003247675,0.0219128933,3.22867272188887E-05,0.0002651978,6.58068756820285E-06,0.0003047748,0.0007515464,1.4126458154351E-05,0.0003199967,1.7282778230765E-07,0.0001212789,0.2372647971,0.000000813,0.6035490632,0.0057016634,0.0047609778,0.0448937118,0.0380940065,0.0001520429,0.000764352,0.00000445,0.0004420943,0.0020653054,7.77206005295739E-05,9.64514015322493E-08,2.10729478311578E-09,0.0003606388,0.0618682876,0.0072410256,0.0179144703,0.6749839187,0.1912592798,0.063276954,0.0446192399,0.0007051062,0.44468081,0.003221527,0.7911192775,0.2430797666,0.0648985207,0.2241305113,0.0092735142,0.1983345449,Unlabelled Clothes/Shoes/shoes1773.jpg
1776,bottlenecks/Unlabelled Clothes/Shoes/shoes1488.jpg.txt,0.0005241985,0.0001459248,0.6857758164,0.1294564754,0.0969194248,0.0010768933,0.0169766378,0.0019513561,0.0006680374,0.0169508141,0.0002279762,0.0010420908,0.0474660285,0.0005601259,4.41815136582591E-05,0.000214045,0.0528480448,0.000271646,0.0872878656,0.0183029361,0.0078873262,0.00101822,0.0043015233,2.94516376015963E-05,1.82022395165404E-05,0.0001261704,4.7008681576699E-05,5.36176557943691E-05,0.0018767706,8.23854134068824E-05,1.94789254237548E-06,0.0002079716,0.8256389499,0.8564995527,0.0155529408,0.0102743236,0.0046364074,0.0001019016,0.0759708434,0.0369641334,0.0163118783,0.0051997593,0.036994081,0.1689931899,0.5923335552,0.0122948959,0.2962942123,0.0014333676,Unlabelled Clothes/Shoes/shoes1488.jpg
1777,bottlenecks/Unlabelled Clothes/Shoes/shoes2824.jpg.txt,0.0193991158,0.0007705048,0.0344367214,0.0551447906,0.8802765608,0.0002041828,0.0023366527,1.87282475963002E-05,0.0001566526,3.60811609425582E-05,5.50774675502908E-05,0.0030506244,0.0039134347,0.0001566983,3.53653922502417E-06,4.06102990382351E-05,0.8415744305,5.56251688976772E-06,0.0103320032,0.0101853423,0.0093264068,0.001252598,0.0512203947,8.3559236372821E-05,9.43385384744033E-05,1.86854358616984E-05,7.50757899368182E-05,0.0001589109,0.000007177,1.569761765019E-09,2.292209824728E-11,0.0001792797,0.0754862502,0.0083430968,0.0103309602,0.2687039971,0.0441776514,0.0404837132,0.5538071394,0.0741534233,0.0687856674,0.0007422761,0.0516745262,0.0347666703,0.0091179693,0.3205884993,0.0201241877,0.0138838785,Unlabelled Clothes/Shoes/shoes2824.jpg
1778,bottlenecks/Unlabelled Clothes/Shoes/shoes2312.jpg.txt,0.009527225,5.4327210818883E-05,0.0511287451,0.1572654098,0.7232422829,0.0044984841,0.0167313721,0.0003487803,0.0028648668,0.0214208793,0.0013146108,0.001164544,0.0086981058,0.0012513446,0.0001395972,0.0003494529,0.6917735338,1.03052852864494E-05,0.0716514438,0.0323399864,0.0569835976,0.0029584693,0.0310117714,0.00005691,0.0001400778,0.0001851661,0.0005930449,0.0002865329,0.0001025309,7.43332520869444E-07,2.70538436097922E-08,0.001899788,0.1100061089,0.5462830663,0.0056120763,0.3017406464,0.0491293594,0.0519726649,0.0127053102,0.0325568654,0.0771310553,0.0239056405,0.2768289149,0.043577332,0.0243966244,0.1668549627,0.287840426,0.0527688004,Unlabelled Clothes/Shoes/shoes2312.jpg
1779,bottlenecks/Unlabelled Clothes/Shoes/shoes2637.jpg.txt,0.0201485902,0.0030013323,0.4145557284,0.0329816043,0.1094555631,0.0522207357,0.0307163298,0.0094757481,0.0164356232,0.0334784277,0.002934587,0.0143440887,0.03742975,0.1742581725,0.0047742515,0.0437895469,0.4768543839,0.0012378738,0.0658876225,0.0293038543,0.1839137524,0.0149484109,0.1404288709,0.0054746182,0.0017278378,0.0001330283,0.003208962,0.0167613477,0.0046190396,0.0053548235,3.59212776857021E-06,0.0064722621,0.0436697453,0.0030125894,0.0024687357,0.2451855242,0.7473266721,0.0009385531,0.000180776,0.0008871942,0.0424455553,0.0108600492,0.9191404581,0.0590951182,0.0269339792,0.0331799686,0.2475562245,0.0035801395,Unlabelled Clothes/Shoes/shoes2637.jpg
1780,bottlenecks/Unlabelled Clothes/Shoes/shoes2931.jpg.txt,0.0011025715,0.0020019682,0.1028102636,0.8438482881,0.0070742439,0.0001951284,0.0019340623,0.0001601691,0.0003416689,0.0033218393,0.0008636865,0.0081480583,0.0266653243,0.0010120536,0.0002591285,0.0002615425,0.0294752885,0.0005677139,0.0461238287,0.4343169332,0.0045713279,0.0022238125,0.0172521956,0.0001630538,0.0002141354,0.0007670119,4.82338946312666E-05,0.000061185,0.0010660866,3.49058282154147E-05,3.99014925278607E-06,0.000670871,0.4624395072,0.3363690078,0.0745889693,0.0782796592,0.0076366076,0.0049270494,0.3748155236,0.1233832687,0.0075918525,0.0069332486,0.0197193865,0.4369440675,0.9018188715,0.0205546021,0.1317110211,0.0029476266,Unlabelled Clothes/Shoes/shoes2931.jpg
